Fecha,"USDCOP Curncy PX_LAST","USDCOP Curncy PX_LOW","USDCOP Curncy PX_HIGH","USDCOP Curncy PX_OPEN","USDCOPV1W Curncy PX_LAST","USDCOPV1M Curncy PX_LAST","USDCOPV2M Curncy PX_LAST","USDCOPV3M Curncy PX_LAST","USDCOPV6M Curncy PX_LAST","USDCOPV9M Curncy PX_LAST","USDCOPV1Y Curncy PX_LAST","USDCOP25R1W Curncy PX_LAST","USDCOP25R1M Curncy PX_LAST","USDCOP25R2M Curncy PX_LAST","USDCOP25R3M Curncy PX_LAST","USDCOP25R6M Curncy PX_LAST","USDCOP25R9M Curncy PX_LAST","USDCOP25R1Y Curncy PX_LAST","USDCOP25B1W Curncy PX_LAST","USDCOP25B1M Curncy PX_LAST","USDCOP25B2M Curncy PX_LAST","USDCOP25B3M Curncy PX_LAST","USDCOP25B6M Curncy PX_LAST","USDCOP25B9M Curncy PX_LAST","USDCOP25B1Y Curncy PX_LAST","USDCOP10R1W Curncy PX_LAST","USDCOP10R1M Curncy PX_LAST","USDCOP10R2M Curncy PX_LAST","USDCOP10R3M Curncy PX_LAST","USDCOP10R6M Curncy PX_LAST","USDCOP10R9M Curncy PX_LAST","USDCOP10R1Y Curncy PX_LAST","USDCOP10B1W Curncy PX_LAST","USDCOP10B1M Curncy PX_LAST","USDCOP10B2M Curncy PX_LAST","USDCOP10B3M Curncy PX_LAST","USDCOP10B6M Curncy PX_LAST","USDCOP10B9M Curncy PX_LAST","USDCOP10B1Y Curncy PX_LAST","COP1W Curncy PX_LAST","COP1M Curncy PX_LAST","COP2M Curncy PX_LAST","COP3M Curncy PX_LAST","COP6M Curncy PX_LAST","COP9M Curncy PX_LAST","COP12M Curncy PX_LAST"
2012-05-02,1757.05,1755.65,1769,1762.95,8.02,8.475,9.4625,10.23,10.99,11.8125,12.2525,1.97,2.49,2.7175,2.99,3.485,3.7275,3.9975,0.645,0.615,0.72,0.83,0.965,1.0375,1.125,3.135,4.41,4.8325,5.33,6.24,6.695,7.1475,2.995,2.525,2.9975,3.47,3.91,4.1375,4.3575,1.58,7,13.5,20.25,33,48.5,61
2012-05-03,1756.45,1752,1757.28,1755.15,8.02,8.5,9.5525,10.2475,10.975,11.7925,12.2175,1.96,2.49,2.7175,2.99,3.485,3.7275,3.9975,0.645,0.615,0.72,0.83,0.965,1.0375,1.125,3.135,4.41,4.8325,5.33,6.24,6.6925,7.1475,2.995,2.525,2.9975,3.47,3.91,4.1375,4.3575,1.92,8.5,15.38,19.5,35,50.5,63.15
2012-05-04,1758.7,1753.76,1760.6,1756.3,8.035,8.5125,9.485,10.2175,10.955,11.7675,12.16,1.96,2.49,2.715,2.99,3.485,3.7275,3.9975,0.65,0.615,0.72,0.83,0.965,1.0375,1.1225,3.135,4.4125,4.83,5.33,6.24,6.6925,7.1475,2.995,2.525,2.995,3.47,3.91,4.135,4.3575,1.98,8.75,15.63,20.22,36.75,50.75,65.25
2012-05-07,1755,1752.85,1764,1758.2,8.07,8.58,9.62,10.185,10.9,11.7375,12.15,1.96,2.49,2.72,2.99,3.485,3.7275,3.9975,0.65,0.61,0.715,0.83,0.965,1.0375,1.1225,3.135,4.41,4.84,5.33,6.24,6.7,7.1475,2.995,2.525,3,3.47,3.91,4.1375,4.36,1.8,8.75,15.63,21.25,36.75,51.25,66.25
2012-05-08,1765.9,1754.2,1767.15,1756.36,8.995,9,9.8575,10.4,10.9475,11.7675,12.1875,1.965,2.49,2.72,2.9875,3.485,3.73,3.9975,0.63,0.605,0.715,0.8275,0.965,1.0375,1.125,3.19,4.415,4.8425,5.33,6.24,6.7,7.1475,2.945,2.54,3.0075,3.4775,3.91,4.1375,4.3575,1.86,8.75,15.63,21.25,38.25,54.75,67.78
2012-05-09,1767.65,1766.24,1782.63,1767.28,10.4,9.76,10.435,10.94,11.39,12.03,12.38,1.97,2.495,2.725,2.99,3.4825,3.725,3.9975,0.61,0.595,0.705,0.825,0.9625,1.035,1.1225,3.2525,4.425,4.855,5.335,6.24,6.6925,7.1475,2.885,2.555,3.025,3.5,3.935,4.15,4.3675,1.86,8.5,15.38,20.9,39.5,58,71.5
2012-05-10,1762.93,1761.55,1770,1770,10.43,10.05,10.7125,11.14,11.5475,12.07,12.3675,1.97,2.4925,2.725,2.99,3.4825,3.725,3.9975,0.61,0.5925,0.7075,0.825,0.9625,1.035,1.1225,3.255,4.425,4.8525,5.335,6.24,6.6925,7.1475,2.885,2.555,3.025,3.4975,3.935,4.15,4.3675,2.52,9.75,17.5,23,42.75,62.25,75.75
2012-05-11,1762.85,1760.71,1771.2,1766.5,10.47,10.1,10.7225,11.135,11.5775,12.0775,12.3375,1.97,2.4925,2.725,2.99,3.4825,3.725,3.9975,0.61,0.5925,0.7075,0.825,0.9625,1.035,1.1225,3.255,4.425,4.8525,5.335,6.24,6.6925,7.1475,2.885,2.555,3.025,3.4975,3.935,4.15,4.3675,2.2,9.75,18,24.25,45.63,64.88,80.38
2012-05-14,1771.5,1763.3,1775,1763.3,10.465,10.165,10.695,11.06,11.485,12.1075,12.43,1.97,2.495,2.725,2.99,3.4825,3.725,4,0.61,0.595,0.705,0.825,0.9625,1.035,1.1225,3.255,4.425,4.855,5.335,6.24,6.695,7.1475,2.885,2.555,3.025,3.495,3.935,4.15,4.3675,2.01,9.75,17.5,24.5,44.88,64.25,80.75
2012-05-15,1786.2,1769.8,1790.7,1770.2,10.48,10.325,10.855,11.155,11.48,12.1225,12.495,1.97,2.495,2.725,2.99,3.4825,3.725,4,0.615,0.595,0.705,0.825,0.9625,1.035,1.1225,3.2525,4.425,4.855,5.335,6.24,6.6925,7.1475,2.885,2.555,3.025,3.495,3.935,4.1475,4.3675,2.12,9.4,17.75,23.78,45.5,64.5,82
2012-05-16,1794.33,1785,1800.84,1787.5,11.585,11.735,11.8025,12.07,12.4975,12.8975,13.0875,1.975,2.4925,2.7475,2.99,3.4825,3.725,4,0.605,0.5875,0.705,0.82,0.96,1.0325,1.12,3.2825,4.43,4.8925,5.335,6.2425,6.6975,7.15,2.855,2.56,3.0325,3.505,3.945,4.1625,4.3875,2.13,9.75,17.5,24.3,45.25,65.25,82.75
2012-05-17,1806.1,1793.5,1810.97,1797.1,12.255,12.295,12.33,12.45,12.82,13.165,13.325,2.475,3.495,3.585,3.685,3.9825,4.0975,4.2475,0.62,0.66,0.765,0.87,1.0025,1.0675,1.1425,4.2125,6.24,6.405,6.595,7.145,7.3725,7.6,2.825,2.505,2.985,3.465,3.915,4.145,4.3775,2.51,11.13,18.75,26,46.63,66.63,83.13
2012-05-18,1822.9,1801.44,1824.85,1801.44,12.98,12.89,12.845,12.92,13.1525,13.5175,13.695,2.945,3.7375,3.78,3.8325,3.975,4.09,4.245,0.71,0.6925,0.7925,0.895,1.0125,1.0775,1.155,4.71,6.6075,6.705,6.8,7.0775,7.31,7.5425,3.31,2.605,3.07,3.5575,4.01,4.235,4.4675,2.44,11.5,19.13,25.75,47,67,83.3
2012-05-21,1829.67,1821.1,1830.5,1825.25,12.9875,13.0425,12.97,13.0275,13.2075,13.55,13.7075,2.945,3.7375,3.78,3.8325,3.975,4.0925,4.245,0.71,0.69,0.79,0.895,1.0125,1.0775,1.155,4.705,6.6075,6.705,6.8,7.0775,7.3125,7.545,3.31,2.605,3.07,3.5575,4.01,4.235,4.4675,2.52,11.5,19.13,25.25,47,67,83.5
2012-05-22,1826.8,1819.25,1829.26,1825,12.98,12.9525,12.975,13.045,13.2375,13.555,13.7025,2.945,3.7375,3.785,3.8325,3.975,4.09,4.245,0.71,0.69,0.7925,0.895,1.0125,1.075,1.155,4.705,6.6075,6.71,6.8,7.0775,7.31,7.5425,3.31,2.605,3.07,3.5575,4.01,4.235,4.4675,2.41,11,18.63,24.34,45.5,63.5,81
2012-05-23,1844.24,1833.86,1853.95,1833.86,13.96,13.7575,13.635,13.695,13.7125,13.7975,13.8575,2.95,3.9875,4.04,4.085,4.2275,4.34,4.495,0.695,0.7025,0.805,0.9125,1.0325,1.0975,1.18,4.765,7.0675,7.175,7.26,7.5325,7.7575,7.9925,3.245,2.59,3.06,3.55,4,4.21,4.44,2.15,9.5,17.13,25,42.5,61,78
2012-05-24,1841.54,1831.1,1844,1844,13.005,13.1225,13.065,13.2775,13.5925,13.895,14.04,2.945,3.9875,4.08,4.1825,4.475,4.715,4.995,0.71,0.715,0.8175,0.925,1.0575,1.135,1.2325,4.705,7.06,7.2475,7.4325,7.9825,8.44,8.9,3.31,2.58,3.045,3.5325,3.975,4.185,4.3975,2.15,9.45,16.81,23.2,42,59.5,76
2012-05-25,1832.7,1832.05,1851.25,1842,12.975,12.9025,12.94,13.205,13.5625,13.875,14.0225,2.945,3.9875,4.08,4.1825,4.475,4.715,4.995,0.71,0.715,0.8175,0.925,1.0575,1.135,1.2325,4.705,7.06,7.2475,7.4325,7.985,8.44,8.9,3.31,2.58,3.045,3.53,3.975,4.185,4.3975,2.1,9,16.3,23.6,41.06,59.63,73.5
2012-05-28,1827.5,1820,1831.5,1830,12.98,12.945,13.17,13.3975,13.8425,14.13,14.2525,2.945,3.9875,4.0825,4.1825,4.475,4.715,4.995,0.71,0.715,0.8175,0.925,1.055,1.135,1.2325,4.705,7.0575,7.2475,7.4325,7.985,8.4375,8.8975,3.31,2.58,3.045,3.53,3.975,4.185,4.395,2.1,9,16.5,23.46,40.5,57.5,76.11
2012-05-29,1814.7,1809,1834,1827.07,12.91,12.4225,12.48,12.815,13.105,13.475,13.6675,2.945,3.9875,4.08,4.1825,4.475,4.715,4.995,0.71,0.715,0.8175,0.925,1.0575,1.135,1.23,4.705,7.06,7.2475,7.4325,7.9825,8.44,8.9,3.31,2.58,3.045,3.53,3.975,4.185,4.3975,1.63,7.32,13.52,20.3,37.43,51.75,67.97
2012-05-30,1826.75,1817.32,1832.05,1823.5,12.965,12.64,12.645,13.0175,13.3125,13.665,13.8425,2.945,3.9875,4.08,4.1825,4.475,4.715,4.995,0.71,0.7125,0.8175,0.925,1.0575,1.135,1.23,4.705,7.0575,7.2475,7.4325,7.9825,8.44,8.9,3.31,2.58,3.045,3.5325,3.975,4.185,4.3975,1.56,7.56,14.01,21.6,38.41,52.63,69.76
2012-05-31,1827.94,1825.35,1837.8,1825.86,13.49,13.465,13.59,13.67,13.85,14.1325,14.2525,2.95,4.2375,4.285,4.33,4.475,4.7125,4.995,0.705,0.735,0.835,0.9375,1.055,1.135,1.2325,4.74,7.515,7.6225,7.7025,7.9825,8.435,8.8975,3.275,2.56,3.03,3.52,3.9725,4.18,4.4,2.06,7.95,14.75,22.5,39.8,53.5,69.95
2012-06-01,1830.63,1827.88,1846.72,1839.93,13.485,13.3925,13.52,13.6325,13.84,14.16,14.3,2.945,4.2375,4.285,4.3325,4.475,4.7125,4.995,0.705,0.735,0.835,0.9375,1.055,1.135,1.2325,4.7375,7.515,7.62,7.7025,7.9825,8.435,8.9,3.275,2.5575,3.03,3.52,3.975,4.18,4.3975,1.84,7.88,15.38,22,40.88,54.88,71.38
2012-06-04,1817.25,1810.63,1831,1827.55,13.005,13.0375,13.22,13.45,13.77,14.105,14.2725,2.945,4.2375,4.285,4.3325,4.475,4.71,4.995,0.71,0.7425,0.84,0.94,1.055,1.1325,1.2325,4.705,7.5125,7.615,7.7075,7.9825,8.4325,8.9,3.31,2.5525,3.025,3.515,3.9725,4.1775,4.3975,1.93,8.25,15.5,21.2,40.25,54.25,69.25
2012-06-05,1792.35,1789.45,1817.3,1817.3,12.48,12.4375,12.7425,13.1375,13.335,13.6825,13.86,2.945,3.985,4.08,4.185,4.4725,4.7075,4.9925,0.7175,0.72,0.8225,0.9275,1.06,1.1375,1.2325,4.67,7.045,7.2375,7.4375,7.98,8.4275,8.8975,3.35,2.5875,3.05,3.525,3.9625,4.165,4.38,1.72,7.88,15.13,21.15,39.88,53.38,67.38
2012-06-06,1782.92,1778.68,1790.2,1789,12.485,12.4025,12.625,12.9025,13.115,13.45,13.62,2.945,3.9875,4.08,4.185,4.475,4.71,4.995,0.72,0.72,0.8225,0.93,1.0625,1.14,1.235,4.67,7.055,7.245,7.435,7.9775,8.43,8.895,3.35,2.575,3.035,3.52,3.955,4.155,4.3675,1.83,7.81,15.63,21.75,40.13,53.63,68.13
2012-06-07,1769.82,1759.05,1782.44,1782.44,12.5,12.61,12.8375,13.0725,13.285,13.5825,13.725,2.945,3.985,4.08,4.1875,4.475,4.71,4.995,0.7175,0.7225,0.825,0.93,1.06,1.14,1.235,4.67,7.055,7.2425,7.4375,7.9775,8.43,8.895,3.35,2.575,3.035,3.52,3.955,4.155,4.3675,2.07,8.88,16.38,22.5,40.88,54.38,68.88
2012-06-08,1776.75,1772.9,1784,1784,12.73,12.695,12.7725,12.9025,13.1025,13.3825,13.515,2.945,3.995,4.0925,4.1925,4.48,4.71,4.9975,0.715,0.705,0.81,0.915,1.0475,1.125,1.2225,4.69,7.14,7.32,7.505,8.0425,8.48,8.955,3.33,2.4675,2.9475,3.43,3.87,4.0725,4.2925,2.07,8.88,16.13,21.64,41.63,54.88,69.88
2012-06-11,1776,1768,1777,1776.63,12.73,12.735,12.6925,12.8925,13.07,13.4075,13.585,2.945,3.995,4.09,4.1925,4.48,4.7125,4.9975,0.715,0.705,0.8075,0.915,1.0475,1.125,1.2225,4.69,7.14,7.32,7.5075,8.0425,8.4825,8.9525,3.33,2.4675,2.9475,3.43,3.8725,4.0725,4.295,1.94,8.88,16.13,22.9,41.63,54.88,69.88
2012-06-12,1777.75,1772.44,1780,1773.59,12.97,12.895,12.825,13.08,13.36,13.6275,13.7675,2.945,3.995,4.0875,4.1925,4.48,4.7175,4.9975,0.71,0.7,0.8075,0.9125,1.0475,1.125,1.2225,4.705,7.14,7.315,7.5075,8.045,8.4925,8.9525,3.31,2.4725,2.9525,3.435,3.8875,4.0925,4.3075,1.8,8.25,15.5,21.75,41.75,55.75,70.25
2012-06-13,1784.08,1776.46,1788,1778,12.975,12.89,12.8975,13.095,13.375,13.6475,13.7925,2.945,3.995,4.0875,4.1925,4.48,4.715,4.9975,0.71,0.7,0.8075,0.9125,1.0475,1.125,1.2225,4.705,7.14,7.315,7.5075,8.045,8.4925,8.9525,3.31,2.4725,2.9525,3.435,3.8875,4.0925,4.3075,1.86,8.13,15.4,22.5,41.5,55.75,68.63
2012-06-14,1791.8,1781.83,1794.45,1789.2,12.975,12.82,12.9425,13.0775,13.375,13.645,13.7775,2.945,3.995,4.0875,4.1925,4.48,4.715,4.9975,0.71,0.7,0.8075,0.915,1.0475,1.1225,1.2225,4.705,7.14,7.3125,7.5075,8.045,8.49,8.9525,3.31,2.4725,2.9525,3.435,3.8875,4.09,4.3075,2.25,9.81,17.94,24.7,44.96,61.63,72.66
2012-06-15,1783.9,1782.23,1791.95,1791.8,12.975,12.775,12.91,13.055,13.365,13.65,13.805,2.945,3.995,4.0875,4.1925,4.48,4.715,5,0.71,0.7,0.8075,0.915,1.0475,1.125,1.2225,4.705,7.14,7.3125,7.5075,8.045,8.49,8.9525,3.31,2.4725,2.9525,3.435,3.8875,4.09,4.3075,2.17,10.25,18.5,24.6,45.25,61.75,75.25
2012-06-18,1790,1783.05,1790.75,1788.5,12.965,12.9175,12.9875,13.115,13.385,13.66,13.805,2.945,3.995,4.0875,4.1925,4.48,4.7175,5,0.71,0.7,0.8075,0.9125,1.0475,1.1275,1.22,4.705,7.135,7.3125,7.5075,8.045,8.49,8.955,3.31,2.4775,2.955,3.435,3.8875,4.09,4.305,2.19,10,18.25,24.6,45,61.5,75
2012-06-19,1770.5,1769.5,1785.12,1783.04,12.725,12.65,12.845,12.94,13.125,13.365,13.4975,2.945,3.995,4.085,4.19,4.4825,4.7175,4.9975,0.715,0.7,0.81,0.915,1.0475,1.1275,1.225,4.69,7.14,7.315,7.505,8.045,8.49,8.9525,3.33,2.465,2.95,3.43,3.87,4.0725,4.2825,1.86,8.5,16.5,23,41.5,60,71.9
2012-06-20,1770.35,1766.1,1776.6,1770.1,12.715,12.54,12.765,12.89,13.085,13.33,13.4725,2.445,3.745,4,4.24,4.4825,4.7175,4.9975,0.69,0.675,0.8,0.92,1.0475,1.1275,1.225,3.76,6.69,7.16,7.59,8.045,8.49,8.9525,3.35,2.495,2.96,3.425,3.87,4.0725,4.2825,1.92,8.3,16.4,22.9,41.6,59,72.5
2012-06-21,1777.43,1771.95,1779.25,1773,12.015,12.075,12.59,12.725,12.87,13.1925,13.3975,1.94,3.495,3.75,3.99,4.48,4.7175,4.9975,0.68,0.66,0.7825,0.9,1.0525,1.1325,1.23,2.7475,6.235,6.7075,7.14,8.0425,8.4875,8.9525,3.435,2.505,2.97,3.435,3.8525,4.05,4.255,2.27,8.9,17.95,24.5,44.8,62.75,75.9
2012-06-22,1791.03,1778.4,1793.46,1783,12.235,12.185,12.55,12.7025,12.9175,13.135,13.265,1.94,3.495,3.7325,3.99,4.48,4.7125,5,0.68,0.66,0.7775,0.8975,1.05,1.1275,1.225,2.775,6.235,6.675,7.1425,8.0425,8.48,8.9525,3.41,2.5075,2.9775,3.44,3.8625,4.06,4.27,2.33,10,18.5,25,45.75,63,76.5
2012-06-25,1802.63,1790.91,1807.45,1791.03,12.53,12.665,12.945,12.975,13.12,13.465,13.6525,1.94,3.495,3.725,3.99,4.4825,4.72,4.9975,0.675,0.655,0.775,0.895,1.0525,1.1275,1.225,2.7975,6.235,6.665,7.14,8.045,8.49,8.9525,3.385,2.51,2.98,3.445,3.865,4.07,4.2825,2.67,10.1,18.5,25.25,46.7,62.5,76.5
2012-06-26,1802.77,1802.21,1809.9,1803.5,12.485,12.4825,12.735,12.765,12.9325,13.24,13.385,1.9425,3.4925,3.7275,3.99,4.4825,4.72,4.9975,0.675,0.6575,0.775,0.8975,1.05,1.13,1.225,2.7975,6.235,6.6625,7.14,8.0425,8.49,8.9525,3.385,2.5125,2.98,3.445,3.8625,4.0675,4.2825,2.19,9.9,17.7,24.8,43.65,63,76
2012-06-27,1796.02,1792.5,1803,1803,12.44,12.2625,12.53,12.6675,12.915,13.225,13.3925,1.9425,3.495,3.725,3.99,4.4825,4.72,4.9975,0.675,0.6575,0.775,0.8975,1.0525,1.13,1.225,2.795,6.235,6.665,7.14,8.0425,8.49,8.9525,3.385,2.5125,2.98,3.4425,3.8625,4.07,4.2825,2.08,9.5,17,23.25,44,60,75.5
2012-06-28,1806.5,1793,1809,1797,11.995,12.02,12.34,12.5,12.8775,13.1925,13.3425,1.94,3.4925,3.7375,3.9875,4.4825,4.7225,4.9975,0.685,0.6625,0.78,0.8975,1.05,1.13,1.225,2.745,6.235,6.6825,7.14,8.0425,8.495,8.9525,3.435,2.505,2.97,3.435,3.8625,4.0725,4.2825,2.48,11,19.38,24,42.5,58,72
2012-06-29,1783.76,1780.95,1788.18,1787.48,11.98,11.905,12.16,12.395,12.62,12.82,12.92,1.94,3.495,3.75,3.99,4.23,4.345,4.5,0.685,0.66,0.78,0.9,1.025,1.09,1.17,2.745,6.24,6.71,7.145,7.595,7.82,8.05,3.435,2.5,2.965,3.43,3.88,4.1,4.325,2.41,11,19.38,25.75,42.5,58,72
2012-07-02,1780.11,1775,1784,1783.99,11.99,12.02,12.265,12.48,12.6525,12.8575,12.9675,1.94,3.4925,3.75,3.99,4.2325,4.3475,4.4975,0.685,0.6625,0.78,0.8975,1.0275,1.0925,1.1725,2.745,6.235,6.705,7.1375,7.5925,7.8175,8.0525,3.435,2.505,2.97,3.435,3.8825,4.0975,4.3275,2.48,11.5,19.64,25.9,42.5,58,72
2012-07-03,1769.5,1767,1783.9,1780.21,11.975,11.905,12.2575,12.475,12.6125,12.8875,13.0525,1.94,3.4925,3.75,3.99,4.2325,4.3475,4.4975,0.6825,0.6625,0.78,0.8975,1.0275,1.0925,1.17,2.75,6.235,6.705,7.14,7.5925,7.8175,8.0525,3.435,2.505,2.97,3.435,3.8825,4.1,4.3275,2.54,11.38,19.41,25.19,42.88,59.75,71.75
2012-07-04,1767.14,1765.72,1776.5,1770,11.985,11.9575,12.1825,12.41,12.6175,12.75,12.8025,1.94,3.495,3.7525,3.9875,4.2325,4.3475,4.4975,0.685,0.66,0.7825,0.9,1.0275,1.09,1.17,2.745,6.235,6.705,7.14,7.5925,7.8175,8.05,3.435,2.505,2.9675,3.435,3.885,4.1,4.3275,NULL,11.5,19.57,24.79,45.66,59.5,74.22
2012-07-05,1775.68,1770.25,1780.16,1773.01,10.99,11.71,12.09,12.4225,12.625,12.7525,12.8025,1.935,2.995,3.2475,3.49,3.9825,4.22,4.4975,0.7,0.6225,0.7375,0.855,1.0025,1.08,1.1725,2.605,5.33,5.7975,6.24,7.1425,7.5875,8.0525,3.545,2.5375,3.0075,3.48,3.91,4.1125,4.33,2.54,11.25,19.5,25,42.75,58.25,72.25
2012-07-06,1784.55,1777.9,1788.48,1777.9,10.98,11.66,12.0075,12.3225,12.5675,12.8775,13.0275,1.92,2.9925,3.23,3.49,3.9825,4.225,4.4975,0.7,0.6225,0.7375,0.8575,1.0025,1.0775,1.17,2.6075,5.33,5.7675,6.2375,7.1425,7.5925,8.0525,3.5475,2.5375,3.01,3.48,3.9125,4.12,4.34,2.54,11.25,19.5,25.3,45.75,60.75,72.75
2012-07-09,1789.25,1784.05,1794.25,1785.85,10.97,11.595,12.01,12.3275,12.555,12.9125,13.0875,1.945,2.995,3.23,3.49,3.985,4.2225,4.4975,0.7,0.6225,0.735,0.855,1.0025,1.0775,1.17,2.605,5.33,5.765,6.24,7.1425,7.5925,8.0525,3.545,2.5375,3.01,3.48,3.91,4.1225,4.3375,2.39,11.25,19.5,25,45.75,60.75,72.75
2012-07-10,1786.88,1781.38,1789.08,1786.31,10.96,11.5225,11.95,12.3175,12.53,12.89,13.075,1.925,2.995,3.23,3.49,3.985,4.225,4.4975,0.7,0.62,0.74,0.855,1.0025,1.08,1.17,2.605,5.33,5.765,6.24,7.1425,7.5925,8.05,3.545,2.5375,3.01,3.48,3.91,4.12,4.3375,2.13,9.75,18.13,23.56,44.25,59.25,71.25
2012-07-11,1785.21,1782.13,1790.83,1785.72,9.965,10.8275,11.28,11.6625,12.2,12.6875,12.92,1.93,2.995,3.255,3.49,3.985,4.225,4.5,0.72,0.625,0.745,0.86,1.0025,1.08,1.1675,2.375,5.33,5.81,6.235,7.1425,7.595,8.0525,3.71,2.53,2.995,3.465,3.9025,4.12,4.34,3.02,9.38,18,23.19,43.88,58.88,70.88
2012-07-12,1787.43,1785.65,1795.36,1787.46,9.975,10.81,11.2875,11.65,12.2275,12.7175,12.9475,1.915,2.9925,3.2525,3.49,3.9825,4.2275,4.4975,0.725,0.6275,0.745,0.86,1.005,1.08,1.17,2.375,5.33,5.8075,6.2375,7.1425,7.595,8.0525,3.71,2.53,2.995,3.465,3.9025,4.1225,4.3375,2.37,10.5,19.13,23.88,46.5,61.5,75.5
2012-07-13,1775.97,1775.7,1788.6,1785.76,9.02,10.3325,10.915,11.365,11.875,12.415,12.69,1.92,2.995,3.23,3.4875,3.985,4.225,4.4975,0.7425,0.6325,0.745,0.865,1.0075,1.08,1.1725,1.63,5.3275,5.765,6.2375,7.1425,7.59,8.05,4.035,2.525,2.99,3.4575,3.895,4.11,4.3275,2.34,10.34,18.95,25.4,46.59,60.38,75.34
2012-07-16,1779.8,1774.5,1780.98,1778.42,8.465,9.9625,10.63,11.1,11.81,12.345,12.62,1.915,2.995,3.23,3.4875,3.985,4.225,4.4975,0.75,0.6325,0.745,0.865,1.0075,1.08,1.1725,0.455,5.325,5.76,6.235,7.1425,7.59,8.05,4.225,2.52,2.985,3.45,3.895,4.11,4.33,2.03,9.79,18.04,24.8,44.59,59.88,74.59
2012-07-17,1780.28,1774.28,1781.64,1779.6,8.485,9.9075,10.4025,10.8675,11.4975,12.115,12.4125,1.915,2.985,3.24,3.48,3.725,3.97,4.24,0.75,0.6525,0.7725,0.8875,1.005,1.075,1.1625,0.455,5.24,5.71,6.1525,6.615,7.07,7.5325,4.225,2.625,3.0825,3.5375,3.9875,4.1975,4.415,1.99,9.38,17.38,24.5,43.88,59.38,73.88
2012-07-18,1776.23,1774.28,1784.7,1782.33,8.455,9.6975,10.29,10.74,11.4175,12.03,12.31,1.915,2.985,3.24,3.4825,3.7275,3.97,4.2425,0.75,0.6525,0.7725,0.8875,1.0075,1.075,1.1625,0.455,5.24,5.71,6.15,6.615,7.07,7.535,4.225,2.625,3.085,3.5375,3.985,4.195,4.415,2.48,11,19.88,26.75,48,63,78.5
2012-07-19,1779.5,1772.2,1780.56,1776.4,7.98,9.6475,10.2275,10.6125,11.0925,11.72,12.025,1.91,2.985,3.2375,3.48,3.725,3.965,4.2425,0.78,0.6575,0.775,0.89,1.01,1.08,1.1675,0.74,5.235,5.7,6.1475,6.6125,7.065,7.53,4.37,2.6225,3.0825,3.5325,3.9725,4.1775,4.395,2.48,10.75,19.5,26.55,47,62,77.5
2012-07-20,1780,1778.85,1785.56,1783.5,7.955,9.4925,10.2125,10.6325,11.0675,11.7,12.0075,1.91,2.985,3.2375,3.48,3.725,3.965,4.24,0.8,0.6575,0.775,0.89,1.01,1.08,1.1675,0.74,5.235,5.7,6.1475,6.6125,7.065,7.5325,4.37,2.62,3.0825,3.5325,3.9725,4.1775,4.395,2.33,11,19.5,26.1,47,62,77.5
2012-07-23,1789.18,1786.35,1796,1791,10.45,10.225,10.8175,11.225,11.595,12.21,12.5,1.93,2.985,3.2225,3.4825,3.7275,3.97,4.2425,0.71,0.6475,0.7625,0.8775,1.0025,1.075,1.1575,2.51,5.245,5.68,6.1575,6.62,7.075,7.5375,3.615,2.625,3.095,3.5525,4,4.215,4.4325,2.2,10.38,18.88,24.81,46.38,61.38,76.88
2012-07-24,1802.95,1785,1805.83,1785,10.49,10.4175,10.9675,11.4625,11.7175,12.3525,12.6525,1.93,2.985,3.22,3.48,3.7275,3.97,4.2425,0.71,0.6475,0.7625,0.88,1.0025,1.0725,1.16,2.51,5.245,5.6775,6.1575,6.6175,7.075,7.5375,3.615,2.625,3.095,3.5525,4,4.2125,4.4325,2.32,10.63,19.13,28,48.38,63.63,77.13
2012-07-25,1798.46,1793.83,1805,1794.5,10.475,10.3925,10.8475,11.3075,11.6975,12.335,12.6325,1.93,2.985,3.2225,3.48,3.73,3.97,4.2425,0.71,0.6475,0.7625,0.88,1.0025,1.0725,1.16,2.51,5.245,5.6775,6.1575,6.6175,7.075,7.5375,3.615,2.625,3.0925,3.5525,4,4.2125,4.4325,2.2,9.88,18.5,26.6,47.5,62.75,76.25
2012-07-26,1791.76,1784.03,1799.2,1791,9.95,10.1575,10.7425,11.2325,11.6225,12.27,12.58,1.93,2.985,3.23,3.48,3.7275,3.97,4.2425,0.72,0.6475,0.765,0.88,1.0025,1.0725,1.16,2.375,5.2425,5.6925,6.1575,6.6175,7.0725,7.5375,3.71,2.625,3.0925,3.5525,4,4.2125,4.4325,2.37,10.5,19,26.25,47.5,64,77.5
2012-07-27,1791.56,1786.48,1794.95,1790.9,9.94,10.1725,10.7275,11.1775,11.6175,12.2775,12.5975,1.93,2.985,3.23,3.48,3.73,3.97,4.2425,0.72,0.6475,0.765,0.88,1.0025,1.07,1.16,2.375,5.245,5.6925,6.1575,6.62,7.0725,7.5375,3.71,2.625,3.0925,3.5525,4,4.2125,4.4325,2.71,10.5,18.75,27,46.5,61.5,77.5
2012-07-30,1790.61,1785.71,1792.72,1791,9.99,10.465,10.95,11.43,11.89,12.515,12.815,1.93,2.985,3.23,3.4825,3.7275,3.97,4.2425,0.72,0.6475,0.7625,0.8775,1.0025,1.07,1.1575,2.375,5.245,5.6925,6.1575,6.62,7.07,7.5375,3.71,2.625,3.095,3.5525,4,4.21,4.435,2.08,10.13,18,25.5,45.63,60.13,74.88
