Fecha,"EURMXN Curncy PX_LAST","EURMXN Curncy PX_LOW","EURMXN Curncy PX_HIGH","EURMXN Curncy PX_OPEN","EURMXNV1W Curncy PX_LAST","EURMXNV1M Curncy PX_LAST","EURMXNV2M Curncy PX_LAST","EURMXNV3M Curncy PX_LAST","EURMXNV6M Curncy PX_LAST","EURMXNV9M Curncy PX_LAST","EURMXNV1Y Curncy PX_LAST","EURMXN25R1W Curncy PX_LAST","EURMXN25R1M Curncy PX_LAST","EURMXN25R2M Curncy PX_LAST","EURMXN25R3M Curncy PX_LAST","EURMXN25R6M Curncy PX_LAST","EURMXN25R9M Curncy PX_LAST","EURMXN25R1Y Curncy PX_LAST","EURMXN25B1W Curncy PX_LAST","EURMXN25B1M Curncy PX_LAST","EURMXN25B2M Curncy PX_LAST","EURMXN25B3M Curncy PX_LAST","EURMXN25B6M Curncy PX_LAST","EURMXN25B9M Curncy PX_LAST","EURMXN25B1Y Curncy PX_LAST","EURMXN10R1W Curncy PX_LAST","EURMXN10R1M Curncy PX_LAST","EURMXN10R2M Curncy PX_LAST","EURMXN10R3M Curncy PX_LAST","EURMXN10R6M Curncy PX_LAST","EURMXN10R9M Curncy PX_LAST","EURMXN10R1Y Curncy PX_LAST","EURMXN10B1W Curncy PX_LAST","EURMXN10B1M Curncy PX_LAST","EURMXN10B2M Curncy PX_LAST","EURMXN10B3M Curncy PX_LAST","EURMXN10B6M Curncy PX_LAST","EURMXN10B9M Curncy PX_LAST","EURMXN10B1Y Curncy PX_LAST","EURMXN1W Curncy PX_LAST","EURMXN1M Curncy PX_LAST","EURMXN2M Curncy PX_LAST","EURMXN3M Curncy PX_LAST","EURMXN6M Curncy PX_LAST","EURMXN9M Curncy PX_LAST","EURMXN12M Curncy PX_LAST"
2012-01-25,17.0634,17.0283,17.1189,17.0764,12.33,12.048,12.425,12.735,12.637,13.355,13.905,1.2625,2.01,2.3475,3.2125,4.065,4.3175,5.03,0.295,0.5575,0.8025,0.9125,1.08,1.055,1.295,2.2575,4.7,4.8775,5.5125,6.5625,7.5175,8.355,1.77,1.3875,3.47,2.46,2.8825,3.0275,NULL,116.2438,478.4485,909.2621,1412.4766,2877.2144,4508.877,6128.1973
2012-01-26,17.0314,16.8988,17.076,17.0633,11.895,11.727,12.007,12.503,12.958,13.28,13.557,1.1075,2.17,2.2975,2.945,4.015,4.2225,4.88,0.265,0.425,0.78,0.745,1.0525,1.02,1.25,1.9925,4.6075,4.805,5.4675,6.4975,7.2725,8.065,1.6,1.31,3.2725,2.3725,2.7675,2.925,3.0725,114.0737,448.1307,912.5759,1383.7495,2860.6509,4395.7695,6038.8457
2012-01-27,17.0737,16.9778,17.1289,17.0309,13.368,11.952,12.122,12.585,13.01,13.27,13.593,1.1225,2.1325,2.3075,3.0125,4.0175,4.1225,4.9325,0.455,0.45,0.9575,0.955,1.2475,1.125,1.515,2.3075,4.3475,5.005,5.5675,6.09,6.4175,6.7725,1.4725,1.475,3.2275,1.4475,1.6325,1.7175,1.81,97.0797,431.412,885.0465,1375.5413,2859.397,4423.6777,6152.041
2012-01-30,17.0573,16.998,17.1188,17.0811,11.993,11.628,12.248,12.735,13.167,13.495,13.775,1.2125,1.9525,2.4975,3.09,4.0125,4.4075,5.0525,0.1175,0.455,0.4825,0.8825,1.1025,1.125,1.38,2.2325,3.875,4.9575,5.77,6.7575,7.4975,8.18,1.27,1.5325,2.8775,2.135,2.5375,2.71,2.8525,88.708,426.7886,906.8347,1372.328,2786.6523,4420.2344,5983.2969
2012-01-31,17.0667,16.9944,17.0983,17.0573,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,98.927,433.3265,906.0435,1359.5269,2816.7891,4396.5703,5982.9434
2012-02-01,16.9681,16.9581,17.0866,17.0672,11.658,11.432,12.092,12.472,12.852,13.255,13.59,1.0975,1.915,2.4075,3.035,3.97,4.345,5.0175,0.09,0.46,0.45,0.8575,1.1075,1.105,1.3825,2.1025,3.8075,4.9375,5.7675,6.8125,7.5825,8.305,1.235,1.5575,2.845,2.015,2.5325,2.75,2.9025,102.2397,448.9343,900.9857,1352.5977,2807.6943,4345.0645,5944.4082
2012-02-02,16.8253,16.8183,16.992,16.9683,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,102.9938,446.051,961.5024,1372.1212,2820.9895,4282.2754,5872.4844
2012-02-03,16.6577,16.6226,16.9109,16.8254,11.773,11.363,11.967,12.368,12.753,13.175,13.523,0.925,1.875,2.3625,2.985,3.905,4.2875,4.98,0.0825,0.4575,0.45,0.8575,1.1025,1.105,1.38,1.7775,3.73,4.8575,5.6825,6.6925,7.4525,8.1575,1.26,1.5425,2.9025,1.985,2.5325,2.7625,2.9325,94.5658,422.714,925.8774,1335.819,2768.4995,4252.3574,5803.2598
2012-02-06,16.63,16.504,16.6778,16.6358,11.79,11.445,11.98,12.448,12.745,13.2425,13.528,0.8075,1.775,2.265,2.9725,3.8575,4.3975,5.01,0.1875,0.4625,0.445,0.865,1.015,1.1125,1.3175,1.515,3.1175,4.7,5.2925,6.585,7.76,8.2975,1.275,1.8275,2.73,2.095,3.005,3.26,3.4725,96.4247,415.8403,910.6674,1333.2474,2797.9888,4308.1094,5884.1172
2012-02-07,16.8077,16.559,16.8305,16.63,11.783,11.51,11.892,12.352,12.785,13.2375,13.52,0.8525,1.8125,2.355,2.9475,3.855,4.4425,4.985,0.3025,0.495,0.5175,0.8025,0.96,1.09,1.2475,1.5475,3.285,4.715,5.4425,6.975,8.1875,8.9125,1.39,1.8475,2.535,2.3,3.1825,3.4825,3.7025,97.9754,420.6146,906.7488,1331.7968,2806.8613,4328.4941,5920.7324
2012-02-08,16.8689,16.7546,16.8819,16.8085,11.145,11.205,11.68,12.108,12.625,13.1025,13.417,0.7075,1.79,2.3675,2.985,3.86,4.4175,4.985,0.2575,0.4825,0.52,0.805,0.9625,1.0825,1.245,1.29,3.2475,4.7375,5.5125,6.985,8.17,8.9175,1.255,1.8075,2.53,2.295,3.1775,3.4625,3.6875,110.9485,434.5958,896.376,1362.63,2828.8157,4385.4316,6019.1992
2012-02-09,16.8352,16.8156,16.9402,16.8676,10.945,11.14,11.593,12.045,12.485,12.9075,13.167,0.9425,1.86,2.4075,3.0275,3.87,4.4325,4.9475,0.2625,0.4875,0.5225,0.81,0.965,1.0925,1.2425,1.7,3.3775,4.8175,5.5925,6.9975,8.165,8.8475,1.25,1.805,2.5275,2.29,3.1725,3.465,3.68,106.6369,423.8207,910.1154,1336.9618,2800.6255,4304.8691,5784.0156
2012-02-10,16.8965,16.8313,16.956,16.835,11.365,11.237,11.698,12.19,12.653,13.0325,13.335,0.96,2.02,2.625,3.1375,3.9575,4.46,4.95,0.2675,0.51,0.5475,0.825,0.97,1.0975,1.2475,1.7375,3.68,5.2325,5.8125,7.17,8.2175,8.845,1.2375,1.795,2.5,2.2725,3.0575,3.3475,3.595,100.7909,418.5415,901.2184,1321.5601,2810.3101,4312.1621,5910.9512
2012-02-13,16.7443,16.7437,16.9486,16.883,10.965,11.07,11.517,12.045,12.493,12.9725,13.205,0.9575,2.0575,2.67,3.1375,3.965,4.4675,4.92,0.2775,0.5225,0.555,0.7875,0.94,1.0875,1.2225,1.71,3.785,5.3175,5.9325,7.345,8.2575,9.0225,1.26,1.795,2.42,2.3325,3.055,3.53,3.62,86.6694,384.3597,832.6724,1232.8785,2689.1821,4172.6074,5720.3125
2012-02-14,16.7562,16.734,16.8103,16.7443,10.68,10.845,11.29,11.715,12.355,12.785,13.03,1.1425,2.1225,2.7975,3.2025,4,4.4475,4.925,0.3375,0.5325,0.635,0.785,0.92,1.045,1.17,1.8625,3.925,5.445,5.945,7.605,8.45,9.355,1.305,1.775,2.3175,2.5225,3.1175,3.6025,3.7325,87.1519,410.8629,869.351,1316.0332,2786.0576,4308.0234,5884.8945
2012-02-15,16.829,16.6666,16.831,16.7563,10.54,10.595,11.105,11.52,12.288,12.7375,12.99,1.19,2.1525,2.8125,3.225,4.015,4.4325,4.9425,0.3425,0.5325,0.58,0.79,0.91,0.9925,1.0925,1.9525,3.925,5.335,5.8575,7.665,8.39,9.3775,1.2625,1.795,2.2875,2.5925,3.1125,3.7,3.75,100.7276,473.8507,907.0928,1372.3701,2820.2915,4401.9707,5925.5703
2012-02-16,16.8311,16.7702,16.8918,16.829,10.68,10.663,11.305,11.747,12.438,12.87,13.138,1.22,2.105,2.8225,3.235,4,4.445,4.96,0.36,0.5325,0.6175,0.775,0.905,1.01,1.1325,2.0425,3.8925,5.375,6.03,7.695,8.5175,9.4725,1.2475,1.6725,2.165,2.5175,3.09,3.5925,3.735,114.0766,432.4594,938.2351,1359.8746,2846.1958,4379.1152,5929.0781
2012-02-17,16.7687,16.7669,16.8618,16.8312,10.507,10.368,11.017,11.462,12.15,12.5575,12.83,1.27,2.2325,2.7875,2.93,3.9525,4.12,4.9025,0.7225,0.585,0.675,0.72,1.0625,1.0175,1.22,3.7975,4.89,6.115,5.625,6.4,6.9825,7.4675,1.0125,1.3275,1.8225,1.8675,2.245,2.4575,2.6225,111.234,431.8577,908.272,1339.6222,2828.9509,4372.7715,5877.6172
2012-02-20,16.8103,16.7328,16.8483,16.7954,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,114.4712,440.388,914.4216,1348.3273,2855.0811,4405.2363,5964.7148
2012-02-21,16.9322,16.7848,16.9464,16.8108,10.032,10.22,10.705,11.073,11.88,12.33,12.573,1.5225,2.245,2.725,3.0075,3.915,4.3825,4.8625,0.555,0.56,0.66,0.73,1,1.065,1.18,2.7175,4.14,5.225,5.61,6.8525,7.82,8.315,1.4425,1.5825,2.095,2.2325,2.56,2.9025,3.0475,104.5642,435.8351,901.13,1339.0491,2828.3506,4363.1563,5948.0957
2012-02-22,17.0183,16.9052,17.0275,16.9324,10.118,10.24,10.727,11.075,11.898,12.3475,12.575,1.4,2.22,2.7275,3.0225,3.9125,4.375,4.8175,0.605,0.5575,0.66,0.7225,0.9925,1.065,1.17,2.6875,4.1,5.2275,5.6125,6.8625,7.825,8.2975,1.4475,1.59,2.115,2.23,2.5925,2.925,3.0625,107.6602,460.5605,900.6948,1346.5438,2792.8533,4379.0996,5923.5469
2012-02-23,17.1463,16.9495,17.1899,17.0183,10.325,10.262,10.665,11.05,11.86,12.305,12.51,1.4275,2.255,2.7375,3.005,3.9175,4.38,4.8225,0.5925,0.545,0.66,0.7175,0.995,1.065,1.18,2.7725,4.1625,5.27,5.6025,6.8575,7.8125,8.2525,1.455,1.5825,2.065,2.2125,2.585,2.8775,3.0325,114.8762,452.8267,922.9319,1398.7649,2851.425,4407.4082,5993.2207
2012-02-24,17.3512,17.08,17.3778,17.1465,10.427,10.245,10.712,11.115,11.915,12.32,12.567,1.43,2.265,2.7425,2.9825,3.9375,4.375,4.8575,0.625,0.535,0.6625,0.705,1,1.06,1.185,2.815,4.1625,5.2875,5.5625,6.7975,7.7125,8.1675,1.48,1.59,2.0975,2.2175,2.5425,2.8325,2.985,115.3062,441.6748,941.905,1381.6298,2867.8442,4479.1133,5832.8887
2012-02-27,17.2698,17.2168,17.4316,17.3624,10.538,10.552,10.998,11.33,12.097,12.54,12.743,1.575,2.2375,2.7875,3.0725,4.0025,4.43,4.84,0.55,0.5475,0.6525,0.705,0.9825,1.0475,1.155,2.82,4.13,5.38,5.725,6.99,7.925,8.3675,1.4475,1.5925,2.0775,2.25,2.605,2.9075,3.0725,118.7567,455.8347,932.7816,1370.3073,2867.6177,4490.1719,6072.0957
2012-02-28,17.2855,17.2232,17.3524,17.2699,10.522,10.452,10.92,11.245,12.065,12.5075,12.725,1.45,2.2675,2.7825,3.02,3.9575,4.4025,4.8625,0.6325,0.545,0.6775,0.7225,0.9825,1.0525,1.165,2.79,4.155,5.32,5.585,6.86,7.7825,8.1925,1.4825,1.6175,2.0875,2.21,2.5325,2.845,2.9825,119.4553,488.5881,946.7279,1383.8339,2905.624,4467.6133,5973.002
2012-02-29,17.138,17.0562,17.3471,17.2855,11.077,10.593,11.002,11.318,12.065,12.515,12.743,1.585,2.2275,2.7975,3.08,3.9875,4.4325,4.845,0.635,0.525,0.645,0.695,0.97,1.07,1.195,2.9925,4.1325,5.3875,5.705,7.04,7.965,8.43,1.5225,1.5525,2.0325,2.17,2.595,2.91,3.0625,106.6031,452.3344,897.2488,1375.5315,2855.2668,4370.9141,5907.707
2012-03-01,16.9372,16.9349,17.1724,17.1377,10.545,10.477,10.945,11.237,12.017,12.495,12.722,1.44,2.2275,2.7875,3.035,3.9825,4.4325,4.88,0.615,0.54,0.6325,0.7075,0.9725,1.065,1.18,2.7825,4.1225,5.3675,5.66,6.985,7.9,8.385,1.4625,1.565,2.0575,2.165,2.5725,2.88,3.055,113.2712,560.3274,968.6676,1400.2471,2902.2432,4398.541,5942.4414
2012-03-02,16.8433,16.8213,16.9732,16.937,10.282,10.495,10.972,11.295,12.005,12.505,12.702,1.3875,2.1525,2.755,3.0275,3.9775,4.4575,4.89,0.5975,0.53,0.63,0.7,0.96,1.06,1.1775,2.65,4.005,5.2925,5.665,7.0275,8,8.475,1.4425,1.5675,2.0475,2.1525,2.58,2.8925,3.0425,128.1853,561.9514,984.7853,1428.5323,2952.6204,4502.873,6134.6543
2012-03-05,16.9636,16.8194,16.9812,16.8231,10.31,10.417,10.998,11.382,12.052,12.555,12.763,1.565,2.1075,2.7275,3.0725,3.965,4.4825,5.025,0.4825,0.49,0.6625,0.71,0.9325,1.04,1.1725,2.585,3.8925,5.3075,5.64,6.765,7.935,8.295,1.445,1.535,1.9875,2.2225,2.845,3.0975,3.3225,118.6106,550.8105,961.3597,1415.4535,2935.958,4453.8828,5969.0254
2012-03-06,17.0471,16.9481,17.1016,16.9636,10.71,10.813,11.33,11.69,12.21,12.7125,12.905,1.555,2.175,2.8025,3.175,4.0425,4.5625,5.0675,0.67,0.5,0.645,0.7025,0.94,1.0425,1.16,2.395,4.03,4.99,5.8775,7.1475,8.0475,8.7725,1.49,1.5175,2.18,2.245,2.8575,3.3225,3.3725,114.4106,532.359,952.0353,1393.4862,2907.6177,4372.5996,5864.5469
2012-03-07,16.927,16.905,17.0889,17.0463,10.823,10.7,11.17,11.612,12.198,12.6875,12.862,1.5475,2.195,2.8125,3.195,4.08,4.6025,5.1,0.6275,0.495,0.65,0.7025,0.925,1.04,1.16,2.4075,4.09,5.065,5.9725,7.3025,8.21,8.94,1.4575,1.5075,2.12,2.22,2.8425,3.31,3.3875,118.7423,522.6072,972.7411,1426.0781,2900.3706,4376.9492,5873.248
2012-03-08,16.8297,16.8203,16.9849,16.9271,11.073,10.725,11.177,11.62,12.113,12.6,12.798,1.495,2.2175,2.795,3.34,4.2,4.645,5.115,0.5225,0.4975,0.64,0.7075,0.92,1.035,1.1625,2.4325,4.17,5.2125,6.32,7.835,8.655,9.475,1.3275,1.4975,1.985,2.1825,2.865,3.3325,3.44,121.317,502.8851,994.1097,1395.5352,2876.7861,4328.1738,5825.5352
2012-03-09,16.5913,16.5266,16.8505,16.8293,10.887,10.72,11.115,11.45,12.102,12.57,12.728,1.56,2.1375,2.74,3.3,4.17,4.655,5.085,0.51,0.4925,0.6325,0.7025,0.9125,1.0425,1.1625,2.5625,4.025,5.1325,6.265,7.82,8.685,9.48,1.3125,1.4925,1.97,2.1875,2.88,3.3425,3.46,113.0761,492.4446,970.4886,1417.5651,2866.1772,4323.1465,5792.1113
2012-03-12,16.6548,16.5645,16.7328,16.5855,10.98,10.99,11.247,11.58,12.227,12.69,12.817,1.635,2.1625,2.76,3.3175,4.1775,4.65,5.09,0.5175,0.4925,0.6325,0.705,0.9125,1.0375,1.16,2.6925,4.0675,5.17,6.295,7.83,8.695,9.4775,1.3175,1.4975,1.97,2.185,2.88,3.3475,3.4625,108.8364,507.0504,947.6953,1411.16,2884.6406,4358.7168,5848.8516
2012-03-13,16.4304,16.4224,16.6792,16.6547,11.283,11.09,11.313,11.583,12.217,12.6275,12.757,1.65,2.155,2.755,3.38,4.2275,4.695,5.0975,0.4975,0.5075,0.63,0.7125,0.905,1.05,1.17,2.8025,3.7875,5.26,6.1975,8.11,8.945,9.765,1.3825,1.675,1.915,2.36,2.92,3.4175,3.525,111.4659,488.9894,925.2672,1359.2283,2870.8586,4363.0625,5779.3711
2012-03-14,16.5842,16.3926,16.5863,16.4304,11.528,11.115,11.222,11.667,12.182,12.6225,12.747,1.6025,2.1125,2.72,3.29,4.21,4.71,5.115,0.45,0.495,0.62,0.6975,0.9,1.0525,1.17,2.7225,3.7075,5.2,6.02,8.08,9,9.805,1.2575,1.6375,1.9,2.3425,2.92,3.3975,3.51,117.5251,480.7917,935.9149,1396.2909,2839.5793,4321.9668,5808.123
2012-03-15,16.5599,16.5132,16.6048,16.5842,10.827,11.048,11.305,11.602,12.102,12.545,12.712,1.67,2.09,2.72,3.275,4.1825,4.665,5.075,0.4525,0.4925,0.62,0.695,0.8975,1.045,1.165,2.8375,3.665,5.2075,5.995,8.0225,8.895,9.7275,1.2325,1.64,1.895,2.3575,2.91,3.3975,3.52,110.0588,468.4854,927.9519,1333.8409,2809.6575,4265.0234,5806.9453
2012-03-16,16.6891,16.5254,16.7194,16.56,10.7,10.955,11.167,11.525,12.063,12.5225,12.698,1.625,2.0675,2.6875,3.225,4.1725,4.65,5.06,0.4525,0.49,0.6175,0.69,0.895,1.045,1.1625,2.76,3.62,5.13,5.8975,8.005,8.885,9.7,1.2375,1.64,1.8975,2.3575,2.91,3.3925,3.5225,117.8154,509.4218,924.6917,1355.4834,2829.8364,4301.8848,5755.3789
2012-03-19,16.7397,16.6544,16.7554,16.6885,10.632,10.872,11.11,11.378,12.017,12.465,12.622,1.705,2.0975,2.7425,3.3025,4.195,4.67,5.075,0.455,0.495,0.6225,0.7,0.9,1.045,1.165,2.9,3.675,5.24,6.0475,8.05,8.925,9.7225,1.2375,1.6425,1.8925,2.35,2.905,3.3875,3.515,118.4126,506.4186,928.4874,1369.0326,2858.9717,4357.8652,5823.4785
2012-03-20,16.7294,16.7179,16.8244,16.7395,11.563,11.115,11.29,11.432,12.095,12.53,12.673,2.0025,2.17,2.8125,3.3475,4.2225,4.695,5.0975,0.46,0.5175,0.635,0.71,0.905,1.0525,1.17,3.4125,3.8125,5.3725,6.1375,8.1025,8.975,9.7675,1.2425,1.7025,1.9125,2.365,2.915,3.3925,3.52,116.8266,492.2489,943.9349,1387.1833,2909.1489,4367.2988,5836.7656
2012-03-21,16.7955,16.7034,16.8083,16.7293,11.165,10.993,11.102,11.427,12.077,12.505,12.642,1.82,2.1425,2.775,3.325,4.21,4.6875,5.14,NULL,0.5075,0.625,0.7025,0.9,1.05,1.1825,3.105,3.7725,5.305,6.105,8.08,8.96,9.775,NULL,1.6625,1.8775,2.3425,2.905,3.3825,3.525,112.0552,481.2101,931.1025,1402.1141,2851.3159,4323.7422,5840.3965
2012-03-22,16.9085,16.7847,16.9596,16.7952,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,116.9485,487.5851,985.8403,1397.2648,2867.6782,4325.418,5802.0098
2012-03-23,16.9159,16.8732,17.0489,16.9086,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,113.297,484.8031,979.0472,1398.1957,2867.9912,4327.7422,5796.2305
2012-03-26,16.9194,16.8428,16.9567,16.9165,12.035,11.368,11.573,11.815,12.18,12.635,12.862,2.22,2.5725,3.08,3.5725,4.425,4.9225,5.3225,0.55,0.5425,0.6475,0.72,0.905,1.0775,1.2025,3.555,4.6025,5.7325,6.46,8.3275,9.335,10.0575,1.68,1.5825,1.9325,2.3825,3.01,3.49,3.6175,119.6415,526.8751,970.7113,1425.1157,2915.3325,4336.7266,5797.1055
2012-03-27,16.9128,16.8432,16.9374,16.9198,11.935,11.262,11.485,11.725,12.015,12.5325,12.805,2.26,2.565,3.0825,3.5675,4.5,4.9,5.3725,0.475,0.53,0.6325,0.725,0.9275,1.0625,1.21,3.7975,4.7275,5.88,6.5975,8.535,9.355,10.1975,1.425,1.5425,1.84,2.305,2.96,3.4625,3.57,188.6485,523.9092,989.1735,1477.1715,2965.1792,4483.1445,5957.6387
2012-03-28,16.9861,16.9106,17.0656,16.9126,12.05,11.208,11.345,11.675,11.985,12.5025,12.78,2.175,2.5175,3.0575,3.565,4.495,4.91,5.3925,0.465,0.53,0.6325,0.725,0.93,1.0675,1.2175,3.67,4.6625,5.835,6.6225,8.545,9.4025,10.255,1.41,1.5375,1.835,2.2925,2.955,3.4325,3.5575,193.6319,513.8501,1017.7452,1477.4934,2961.8516,4509.791,5972.7695
2012-03-29,17.0265,16.9742,17.0867,16.9861,12.385,11.4,11.5,11.77,12.16,12.6275,12.933,2.2,2.505,3.065,3.605,4.515,4.905,5.3475,0.465,0.53,0.63,0.7275,0.93,1.0625,1.2,3.71,4.6375,5.85,6.7075,8.585,9.385,10.2425,1.41,1.5375,1.8375,2.29,2.96,3.4275,3.5625,139.663,503.0157,1038.6499,1503.3837,3048.1479,4520.4355,6026.6602
2012-03-30,17.0876,17.0121,17.1135,17.0286,11.7,11.04,11.363,11.635,12.07,12.5325,12.813,2.2,2.4475,3.03,3.58,4.5,4.915,5.3175,0.465,0.525,0.63,0.725,0.93,1.07,1.195,3.705,4.5275,5.7875,6.66,8.555,9.3825,10.1875,1.41,1.5375,1.8375,2.29,2.96,3.4325,3.56,126.6978,516.5037,1056.2335,1535.0757,3090.1875,4600.0918,6097.2344
2012-04-02,16.9588,16.952,17.1358,17.1023,11.34,11.033,11.345,11.628,12.09,12.5425,12.778,2.205,2.43,3.0175,3.5575,4.465,4.91,5.3175,0.47,0.525,0.6275,0.7225,0.9225,1.07,1.195,3.705,4.4925,5.76,6.6125,8.4875,9.355,10.1825,1.405,1.54,1.84,2.2925,2.965,3.4525,3.56,137.602,526.0424,1046.2169,1545.609,3066.7676,4516.4004,5962.377
2012-04-03,16.8911,16.8838,17.0293,16.9568,11.125,10.948,11.305,11.622,12.035,12.5075,12.757,1.93,2.2475,3.0025,3.5275,4.44,4.895,5.305,NULL,0.51,0.6275,0.72,0.92,1.07,1.195,3.24,4.1425,5.73,6.5575,8.45,9.3325,10.1675,NULL,NULL,1.84,2.295,2.9675,3.4475,3.56,122.1725,510.0205,1028.2953,1499.1793,2999.9302,4454.3379,5850.9
2012-04-04,16.7997,16.7872,16.9241,16.8911,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,114.6182,496.7209,1008.0214,1478.1226,2965.2798,4427.7129,5854.2148
2012-04-05,16.8176,16.7202,16.8339,16.7998,11.83,11.233,11.488,11.733,12.195,12.6025,12.872,1.955,2.2525,2.97,3.5075,4.5225,4.975,5.4425,NULL,0.515,0.625,0.725,0.9525,1.1125,1.265,3.3,4.165,5.66,6.5125,8.5175,9.3325,10.18,NULL,NULL,1.8425,2.2975,2.99,3.46,3.625,118.2214,502.088,1013.0581,1501.2535,2992.0039,4472.8887,5942.3516
2012-04-06,17.0105,16.8053,17.1139,16.8174,11.43,11.382,11.727,11.935,12.35,12.7625,13.015,2.15,2.4325,3.095,3.595,4.55,4.97,5.405,NULL,0.5275,0.6325,0.725,0.935,1.08,1.225,3.645,4.53,5.9225,6.735,8.6975,9.52,10.3175,NULL,NULL,1.8325,2.28,2.955,3.4025,3.57,118.5416,505.3324,1015.8124,1491.9521,3013.1404,4474.0684,5954.3145
2012-04-09,16.9983,16.9589,17.0613,16.9811,11.445,11.398,11.665,11.868,12.335,12.7825,13.028,2.115,2.3925,3.0625,3.5775,4.55,4.985,5.4075,NULL,0.5275,0.6325,0.72,0.935,1.0875,1.23,3.61,4.4825,5.88,6.7475,8.73,9.585,10.355,NULL,NULL,1.8175,2.255,2.94,3.375,3.565,121.2372,507.4607,1019.4351,1494.3285,2973.1704,4483.8555,5898.2461
2012-04-10,17.2123,16.981,17.2784,16.9981,12.025,11.778,12.02,12.247,12.74,13.095,13.257,2.15,2.3,3.0475,3.545,4.475,4.89,5.2975,0.415,0.54,0.6375,0.6925,0.905,1.0675,1.215,3.675,4.3825,5.61,6.7925,8.35,9.4325,10.01,1.73,1.8875,1.96,2.2225,3.085,3.46,3.725,125.8847,568.1514,1077.8173,1573.3417,3097.2781,4628.2402,6181.2363
2012-04-11,17.2549,17.1789,17.2758,17.2123,11.925,11.813,12.038,12.262,12.738,13.0875,13.25,2.15,2.28,3.045,3.54,4.455,4.875,5.2775,0.415,0.5375,0.6375,0.6925,0.9,1.065,1.21,3.67,4.3475,5.6,6.785,8.315,9.415,9.9725,1.735,1.8875,1.96,2.225,3.09,3.45,3.7275,136.3504,571.1926,1077.1781,1571.5067,3113.2676,4578.9258,6090.1055
2012-04-12,17.188,17.1745,17.278,17.2554,12.09,11.66,12.012,12.18,12.71,12.9775,13.195,2.15,2.285,3.0425,3.54,4.455,4.845,5.3225,0.415,0.54,0.6375,0.695,0.9025,1.0575,1.225,3.675,4.3525,5.6025,6.7825,8.315,9.3575,9.9925,1.735,1.9025,1.96,2.24,3.085,3.425,3.735,140.5027,562.0381,1133.5414,1586.6216,3146.8789,4639.5645,6170.2871
2012-04-13,17.2319,17.1481,17.2575,17.187,11.51,11.54,11.795,11.97,12.628,13.0225,13.202,1.835,2.32,3.12,3.52,4.4975,4.8925,5.34,0.4975,0.54,0.6,0.68,0.8925,1.07,1.2175,3.2125,4.375,5.335,6.68,8.0325,9.1625,9.94,1.7025,2.185,2.09,2.26,3.2175,3.6425,3.6975,144.1608,564.7811,1129.9949,1639.5094,3223.2861,4757.7832,6346.1543
2012-04-16,17.3638,17.1674,17.3699,17.2317,11.375,11.515,11.855,12.038,12.587,12.9225,13.222,1.915,2.4525,3.095,3.5125,4.3625,4.3975,5.1575,0.265,0.4225,0.6025,0.6425,1.0425,1.0675,1.4025,5.1,5.875,6.665,7.645,6.1525,6.6375,6.675,0.755,1.19,1.4175,1.7925,2.1725,2.1975,2.4225,142.9492,556.3904,1115.4355,1639.7933,3236.3621,4810.8652,6315.627
2012-04-17,17.2039,17.1262,17.3667,17.3642,11.215,11.7,11.847,12.108,12.69,13.105,13.302,2.15,2.2225,3.0975,3.455,4.385,4.7475,5.2125,0.31,0.53,0.61,0.705,0.965,1.11,1.2825,3.7925,4.2275,5.7125,6.575,7.545,8.2675,8.715,1.27,1.74,1.985,2.365,2.62,2.995,3.0675,138.9471,582.0338,1082.9159,1589.8392,3140.3398,4740.6934,6156.3145
