Fecha,"USDBRL Curncy PX_LAST","USDBRL Curncy PX_LOW","USDBRL Curncy PX_HIGH","USDBRL Curncy PX_OPEN","USDBRLV1W Curncy PX_LAST","USDBRLV1M Curncy PX_LAST","USDBRLV2M Curncy PX_LAST","USDBRLV3M Curncy PX_LAST","USDBRLV6M Curncy PX_LAST","USDBRLV9M Curncy PX_LAST","USDBRLV1Y Curncy PX_LAST","USDBRL25R1W Curncy PX_LAST","USDBRL25R1M Curncy PX_LAST","USDBRL25R2M Curncy PX_LAST","USDBRL25R3M Curncy PX_LAST","USDBRL25R6M Curncy PX_LAST","USDBRL25R9M Curncy PX_LAST","USDBRL25R1Y Curncy PX_LAST","USDBRL25B1W Curncy PX_LAST","USDBRL25B1M Curncy PX_LAST","USDBRL25B2M Curncy PX_LAST","USDBRL25B3M Curncy PX_LAST","USDBRL25B6M Curncy PX_LAST","USDBRL25B9M Curncy PX_LAST","USDBRL25B1Y Curncy PX_LAST","USDBRL10R1W Curncy PX_LAST","USDBRL10R1M Curncy PX_LAST","USDBRL10R2M Curncy PX_LAST","USDBRL10R3M Curncy PX_LAST","USDBRL10R6M Curncy PX_LAST","USDBRL10R9M Curncy PX_LAST","USDBRL10R1Y Curncy PX_LAST","USDBRL10B1W Curncy PX_LAST","USDBRL10B1M Curncy PX_LAST","USDBRL10B2M Curncy PX_LAST","USDBRL10B3M Curncy PX_LAST","USDBRL10B6M Curncy PX_LAST","USDBRL10B9M Curncy PX_LAST","USDBRL10B1Y Curncy PX_LAST","BCN1W Curncy PX_LAST","BCN1M Curncy PX_LAST","BCN2M Curncy PX_LAST","BCN3M Curncy PX_LAST","BCN6M Curncy PX_LAST","BCN9M Curncy PX_LAST","BCN12M Curncy PX_LAST"
2012-01-03,1.8307,1.8301,1.8635,1.8591,15.525,17.185,17.572,17.965,18.482,18.8575,19.04,3.655,6.0025,6.7175,7.2575,7.71,7.855,8.3625,0.605,0.9475,1.1075,1.24,1.4175,1.5,1.7,6.56,10.645,12.2875,13.5675,14.7675,15.37,16.0725,1.83,2.57,3.2125,4.055,4.6075,4.9175,5.29,31.5,132,231.5,366.94,674,969.92,1222.11
2012-01-04,1.8326,1.8202,1.8351,1.829,17.115,17.445,17.658,17.912,18.372,18.7575,18.965,3.975,6.1075,6.795,7.1925,7.7375,7.82,8.3575,0.715,0.975,1.125,1.23,1.43,1.4925,1.705,7.16,10.8175,12.4025,13.4425,14.7525,15.305,16.0425,2.255,2.7175,3.3225,4.1275,4.6675,4.9725,5.365,31.15,130.82,233.87,355.48,666.1,991.47,1255.54
2012-01-05,1.8432,1.8306,1.8476,1.8386,15.9325,17.01,17.455,17.857,18.357,18.7175,18.94,3.2275,5.1,6.0875,6.7625,7.35,7.735,8.1275,0.6125,0.8325,1.0075,1.16,1.355,1.49,1.63,5.66,9.075,11.03,12.51,13.945,14.835,15.675,1.88,2.735,3.3925,4.2325,4.7725,5.0625,5.3525,47.5,137.67,257.04,364.48,683.59,1031.9,1262.75
2012-01-06,1.8566,1.8373,1.8569,1.8422,16.515,16.602,16.98,17.332,17.88,18.3775,18.685,2.945,5.175,6.125,6.7275,7.2425,7.4325,7.825,0.6575,0.8575,1.025,1.16,1.3325,1.4125,1.555,5.14,9.205,11.11,12.495,13.88,14.605,15.37,2.0525,2.77,3.3875,4.1675,4.695,4.98,5.315,38.98,150,257.5,360,690,1025,1280
2012-01-09,1.8332,1.8314,1.8563,1.8501,14.75,16.217,16.56,16.855,17.413,17.97,18.295,2.3775,5.06,5.975,6.585,6.21,7.2375,7.9275,0.56,0.8475,1.01,1.1375,1.035,1.3575,0.935,4.14,8.995,10.8375,12.265,13.305,14.36,14.2625,1.915,2.58,3.3075,4.06,4.43,4.9575,4.775,34.76,149.18,246.5,363,697.85,1020,1284.4
2012-01-10,1.7996,1.795,1.8323,1.8318,14.745,15.895,16.298,16.715,17.323,17.875,18.208,2.36,4.95,5.88,6.5925,7.1525,7.3975,7.9,0.56,0.825,0.99,1.1425,1.315,1.4075,1.59,4.105,8.8075,10.6825,12.2375,13.685,14.395,15.205,1.91,2.535,3.2825,4.07,4.6775,5.01,5.365,32.81,143.11,242.5,357.86,687.94,978.38,1268
2012-01-11,1.8025,1.7972,1.812,1.8019,16.8,16.31,16.405,16.557,17.057,17.585,17.903,2.445,4.905,5.735,6.225,6.0375,7.0175,7.825,0.665,0.835,0.995,1.0975,1.0275,1.3225,0.94,4.26,8.7375,10.45,11.6625,12.8775,13.98,14.1025,2.1575,2.585,3.2925,3.9925,4.33,4.77,4.6075,32.29,139.08,243.36,358.87,684.7,986.19,1275
2012-01-12,1.7796,1.7761,1.799,1.7988,16.1075,15.993,16.188,16.447,17.028,17.56,17.878,2.28,4.4225,5.165,5.9725,6.05,6.8125,6.815,0.6,0.78,0.925,1.07,1.035,1.2825,0.915,4.015,8.04,9.56,11.2025,12.87,13.6625,13.6,1.9275,2.57,3.33,4.0525,4.3475,4.795,4.675,35.45,148.5,250.5,358,669.48,990.52,1316.5
2012-01-13,1.7863,1.7708,1.8076,1.7837,16.205,16.087,16.177,16.415,17.01,17.605,17.925,2.295,4.4375,5.125,5.9475,6.8675,7.1375,7.505,0.6,0.78,0.91,1.0775,1.2975,1.3875,1.52,4.075,7.975,9.3775,11.1075,13.15,13.825,14.6425,1.9075,2.555,3.2575,3.95,4.42,4.69,5.005,34.55,152,252.6,376.94,689.1,1002.1,1319.1
2012-01-16,1.7861,1.7811,1.7883,1.7848,15.395,15.935,16.107,16.347,16.992,17.6025,17.905,2.1,4.38,5.135,5.94,6.865,7.1325,7.49,0.53,0.76,0.91,1.075,1.295,1.3875,1.515,3.75,7.885,9.4,11.1025,13.145,13.8225,14.625,1.7,2.515,3.2525,3.9375,4.4175,4.6925,4.9975,29.8,157.63,251.34,363.14,690.8,988.89,1320.5
2012-01-17,1.7873,1.7674,1.7873,1.7703,15.9175,15.975,16.048,16.34,16.888,17.4775,17.8,2.275,4.305,5,5.82,6.785,6.985,7.1775,0.59,0.7675,0.8925,1.055,1.28,1.3575,1.445,4.05,7.75,9.1525,10.885,13.0175,13.565,14.22,1.9425,2.5575,3.2675,3.9675,4.4225,4.7075,5.0125,29.65,143.63,242,356.5,681.54,985.78,1301
2012-01-18,1.7671,1.7622,1.7848,1.7848,15.185,15.467,15.612,15.977,16.477,17.035,17.335,2.21,4.205,4.89,5.7475,6.7275,6.9075,7.0725,0.58,0.755,0.8875,1.0525,1.2775,1.3525,1.43,3.925,7.555,8.9425,10.7375,12.885,13.4,14.0075,1.92,2.5575,3.2625,3.955,4.415,4.715,5.0225,33.89,145,239.28,353.54,673.71,1000,1274.5
2012-01-19,1.765,1.7589,1.7734,1.7656,13.945,14.43,15.132,15.483,16.245,16.905,17.26,2.025,4.105,4.9,5.745,6.7475,6.9175,7.19,0.525,0.74,0.89,1.055,1.2825,1.3525,1.4675,3.605,7.39,8.96,10.74,12.935,13.43,14.05,1.77,2.5,3.2475,3.935,4.38,4.69,5.0325,37.5,133,243.45,341,668.01,1000,1235
2012-01-20,1.7552,1.7551,1.7724,1.7715,13.7875,14.055,14.597,15.03,15.852,16.6575,17.042,2.3875,4.2725,5.055,5.875,6.805,6.95,7.2,0.6075,0.7775,0.915,1.08,1.3025,1.3625,1.47,4.24,7.6975,9.2425,10.985,13.055,13.5,14.085,1.8825,2.5275,3.215,3.88,4.335,4.665,5.0175,32.54,134.56,234.5,337,660.5,1000,1222.5
2012-01-23,1.755,1.7487,1.7585,1.751,12.6425,13.68,14.182,14.625,15.612,16.415,16.802,2.165,3.99,4.9775,5.855,6.885,7.095,7.305,0.535,0.74,0.9175,1.09,1.3325,1.4125,1.51,3.905,7.27,9.21,10.97,13.0825,13.53,14.0775,1.755,2.515,3.22,3.88,4.345,4.6975,5.0425,35.5,132.21,237.71,344.21,634.71,907.76,1185.5
2012-01-24,1.7585,1.7512,1.7681,1.7587,13.6075,13.825,14.18,14.65,15.792,16.485,16.827,2.365,4.1,5.01,5.855,6.82,6.9425,7.1925,0.615,0.7675,0.9175,1.085,1.3075,1.3625,1.4675,4.255,7.4625,9.29,11.015,13.1125,13.52,14.0925,1.97,2.575,3.215,3.87,4.33,4.655,5.0125,28,121.75,230,333,636.49,913.14,1184.5
2012-01-25,1.762,1.7598,1.7648,1.761,13.8675,13.775,14.18,14.655,15.775,16.45,16.792,2.39,4.1375,5.1175,5.91,6.83,6.96,7.085,0.6125,0.7725,0.9325,1.095,1.31,1.365,1.435,4.2975,7.5325,9.49,11.115,13.13,13.5425,14.0675,1.9775,2.575,3.2,3.865,4.33,4.6575,4.9875,36.5,120.03,224.5,334,640.8,914.8,1186.8
2012-01-26,1.7491,1.732,1.7548,1.7548,13.89,13.432,14.18,14.66,15.755,16.4475,16.782,2.34,3.99,5.0275,5.945,6.615,6.915,7.02,0.6075,0.745,0.92,1.09,1.2425,1.3525,1.4175,4.2125,7.29,9.355,11.275,13.0275,13.49,13.985,1.9625,2.5125,3.205,3.825,4.295,4.66,4.9825,28.47,122.5,240.5,330.5,626.53,898.7,1172.5
2012-01-27,1.737,1.7368,1.7504,1.7503,14.0875,13.427,14.225,14.68,15.827,16.535,16.885,2.605,4.1075,5.105,6.065,6.8425,6.9525,7.1,0.7175,0.78,0.9475,1.135,1.32,1.3725,1.4475,4.655,7.4525,9.4325,11.355,13.105,13.48,14.025,2.1675,2.5975,3.25,3.86,4.36,4.69,5.03,29.45,117,248.5,344,638.23,923,1185
2012-01-30,1.7488,1.7442,1.7568,1.7442,13.8,13.9,14.345,14.765,15.795,16.4575,16.792,2.255,4.1,5.04,6.035,6.8475,6.9825,7.115,0.54,0.765,0.9175,1.115,1.315,1.375,1.4475,4.07,7.4675,9.365,11.32,13.125,13.53,14.0525,1.785,2.59,3.22,3.855,4.35,4.68,5.0125,36,121.52,246.68,355.49,660.12,928.71,1203.71
2012-01-31,1.7468,1.7337,1.7536,1.7392,14.1425,13.663,14.302,14.657,15.797,16.3775,16.663,2.755,4.1575,5.215,6.1325,6.915,7.0025,7.08,0.6375,0.7725,0.9525,1.135,1.3275,1.3775,1.44,4.95,7.5675,9.6475,11.5175,13.29,13.61,14.0325,1.98,2.59,3.2375,3.8175,4.33,4.665,4.9975,36,130.5,250,348.5,650.5,931.83,1210
2012-02-01,1.7343,1.7295,1.742,1.7385,13.4775,13.36,14.155,14.65,15.733,16.3225,16.628,2.645,4.07,5.2675,6.26,6.94,7.03,7.12,0.63,0.7675,0.9575,1.1575,1.3375,1.3825,1.45,4.7075,7.3675,9.735,11.7675,13.315,13.64,14.09,1.945,2.485,3.07,3.6975,4.2475,4.58,4.9175,29.58,132.5,256.72,356.07,654.59,906.76,1181.68
2012-02-02,1.7189,1.7187,1.738,1.7359,12.885,13.295,14.145,14.653,15.722,16.3075,16.595,2.43,3.995,5.2925,6.48,7.145,7.2125,7.3525,0.555,0.745,0.97,1.2125,1.3875,1.43,1.515,4.34,7.24,9.7225,12.0875,13.5875,13.865,14.2775,1.75,2.435,3.0575,3.655,4.2125,4.56,4.9225,32.93,130.33,252.5,344.5,640.06,904.11,1180.2
2012-02-03,1.7179,1.7143,1.7284,1.7188,13.33,13.1,13.885,14.41,15.487,16.1025,16.42,2.275,4,5.2925,6.5175,7.15,7.195,7.365,0.615,0.745,0.9625,1.2175,1.3875,1.425,1.515,4.05,7.245,9.7625,12.2225,13.6975,13.9425,14.3475,1.9125,2.45,3.065,3.5725,4.1375,4.51,4.8925,34.5,121.99,250,339,631.57,875.82,1173.5
2012-02-06,1.7257,1.7126,1.7388,1.7193,12.775,13.34,13.895,14.435,15.455,16.0775,16.38,2.025,4.0275,5.245,6.435,7.13,7.1975,7.355,0.53,0.7575,0.955,1.205,1.39,1.425,1.51,3.605,7.275,9.675,12.04,13.625,13.9275,14.2825,1.715,2.4725,3.025,3.505,4.04,4.4575,4.865,33.75,112.89,229.67,328.68,615.8,868.87,1155.5
2012-02-07,1.7256,1.7185,1.7324,1.7279,13.585,13.372,13.85,14.36,15.38,16.0075,16.33,2.2425,4.11,5.29,6.455,7.12,7.2025,7.25,0.6525,0.78,0.965,1.215,1.39,1.4275,1.48,3.98,7.42,9.76,12.075,13.61,13.9525,14.25,2.065,2.5175,3.015,3.495,4.035,4.4575,4.845,33,119,216.07,318.58,604.91,859.59,1130.5
2012-02-08,1.7206,1.7143,1.7248,1.719,13.14,13.065,13.745,14.33,15.245,15.9425,16.3,2.14,4.0625,5.38,6.545,7.125,7.1875,7.24,0.5975,0.7675,0.98,1.235,1.395,1.425,1.475,3.8025,7.3425,9.93,12.24,13.62,13.9375,14.24,1.9175,2.4325,2.97,3.43,4.01,4.43,4.825,32.75,118.5,223,319.5,619.02,883.48,1135.5
2012-02-09,1.7169,1.7159,1.7266,1.7159,12.3375,12.775,13.355,13.835,15.035,15.7525,16.13,2.145,4.0675,5.37,6.54,7.125,7.1975,7.23,0.5975,0.7725,0.99,1.255,1.4,1.4325,1.475,3.815,7.35,9.9,12.225,13.6,13.935,14.235,1.9125,2.4375,2.96,3.375,3.98,4.41,4.805,34,121,239.15,332.5,616.52,881.17,1138.5
2012-02-10,1.7224,1.7143,1.731,1.7165,11.98,12.575,13.385,13.85,15.055,15.735,16.095,1.99,4.125,5.47,6.55,7.15,7.205,7.225,0.535,0.765,1.005,1.255,1.41,1.4325,1.47,3.54,7.465,10.085,12.25,13.66,13.955,14.24,1.685,2.355,2.93,3.365,3.96,4.39,4.79,26.5,126.16,260.5,340.5,618.51,883.26,1151.05
2012-02-13,1.7163,1.7105,1.7223,1.7193,10.225,11.465,12.41,13.14,14.475,15.2525,15.665,1.995,4,5.425,6.525,7.215,7.3375,7.445,0.535,0.765,1.025,1.29,1.46,1.4925,1.55,3.555,7.24,9.995,12.165,13.65,13.97,14.29,1.695,2.335,2.85,3.26,3.88,4.3575,4.79,21.5,120.71,233.66,327,624.51,878.31,1145.5
2012-02-14,1.7247,1.7127,1.7278,1.7163,10.06,11.665,12.435,13.095,14.505,15.26,15.66,1.925,4.405,5.39,6.41,7.11,7.2425,7.36,0.535,0.825,1.02,1.26,1.435,1.4725,1.535,3.43,7.965,9.925,11.96,13.46,13.79,14.125,1.7,2.255,2.87,3.335,3.945,4.3975,4.82,21.5,122,245.13,346.61,625,883.9,1155.5
2012-02-15,1.7285,1.7134,1.729,1.7234,10.13,11.65,12.42,12.975,14.36,15.24,15.675,1.93,4.405,5.385,6.395,7.07,7.2225,7.355,0.535,0.83,1.025,1.265,1.43,1.47,1.535,3.44,7.97,9.915,11.915,13.375,13.74,14.11,1.705,2.26,2.87,3.32,3.95,4.41,4.83,21.5,122,234,338,629.96,898.27,1163
2012-02-16,1.7164,1.7154,1.7378,1.7301,10.66,12.05,12.58,13.295,14.525,15.4025,15.825,2.275,4.165,5.47,6.21,6.825,7.3475,7.47,0.555,0.785,1.03,1.155,1.28,1.5075,1.57,4.05,7.535,10.065,12.06,13.63,13.9775,14.325,1.66,2.275,2.925,3.245,3.855,4.2775,4.705,37.5,133.5,250.8,351.76,648.84,927.55,1159.5
2012-02-17,1.7139,1.7116,1.7166,1.714,10.28,11.843,12.433,13.09,14.355,15.24,15.69,2.245,4.0875,5.54,6.495,6.84,7.2675,7.39,0.6225,0.7925,1.055,1.295,1.295,1.485,1.5425,3.9825,7.38,10.1775,12.1,13.6675,13.98,14.335,1.8,2.335,2.9175,3.19,3.795,4.2225,4.655,37,130.44,241.44,348.44,630.44,915.21,1175.44
2012-02-22,1.706,1.7031,1.7178,1.7145,11.895,11.87,12.335,12.915,14.275,15.155,15.6,2.115,3.975,5.44,6.12,7.145,7.2425,7.29,0.5975,0.76,1.03,1.135,1.445,1.4775,1.515,3.7575,7.195,10.02,12.015,13.605,13.95,14.275,1.86,2.28,2.885,3.17,3.785,4.2225,4.64,37.75,128.94,234.5,349,628.63,907,1150.49
2012-02-23,1.7137,1.6967,1.7143,1.6981,11.665,12.03,12.435,13.025,14.205,15.025,15.45,2.18,3.975,5.265,6.345,6.955,7.12,7.255,0.54,0.76,0.99,1.26,1.405,1.45,1.505,3.875,7.195,9.72,11.855,13.265,13.745,14.225,1.685,2.28,2.965,3.255,3.895,4.2375,4.605,34.5,130,244.75,348.5,640,903.82,1160
2012-02-24,1.71,1.7016,1.7119,1.7104,11.6125,11.475,12.225,12.745,13.935,14.935,15.425,2.415,3.98,5.265,5.795,6.965,7.1,7.305,0.6225,0.76,0.995,0.995,1.415,1.4475,1.53,4.2825,7.215,9.71,11.41,13.275,13.705,14.18,1.7425,2.265,2.945,3.015,3.86,4.2525,4.66,32.5,127.5,247.45,343.5,638.72,919.76,1189.18
2012-02-27,1.7068,1.7027,1.7143,1.7129,10.875,11.59,11.935,12.56,13.77,14.7275,15.22,2.27,3.985,5.235,6.34,6.94,7.1175,7.215,0.555,0.765,1,1.285,1.42,1.4625,1.505,4.035,7.21,9.665,11.825,13.235,13.7275,14.145,1.655,2.28,2.92,3.175,3.79,4.215,4.61,28.5,129.82,245.54,360.49,675.52,964.47,1217.5
2012-02-28,1.6958,1.6953,1.7081,1.7081,11.195,11.23,11.725,12.24,13.625,14.6425,15.135,2.425,3.995,5.25,6.315,5.565,5.7575,6.915,0.6325,0.77,1.01,1.29,0.955,1.0525,1.41,4.305,7.22,9.665,11.795,12.26,13.165,14.035,1.8625,2.29,2.91,3.115,3.35,3.9875,4.56,30,135.5,246,354,667.86,944.78,1210.25
2012-02-29,1.7174,1.689,1.7258,1.6943,13.5325,12.298,12.52,12.79,13.885,14.7525,15.2,2.88,4.33,5.4175,6.4,7.2725,7.3425,7.365,0.695,0.8125,1.025,1.3,1.545,1.5325,1.55,5.09,7.82,9.9725,11.9375,13.825,14.13,14.415,2,2.3025,2.9375,3.19,3.575,4.0875,4.54,28.75,134.1,237.86,362.28,666.76,946.63,1201.37
2012-03-01,1.7142,1.7108,1.7266,1.7209,11.345,11.317,11.727,12.298,13.56,14.465,14.935,2.74,4.2475,5.38,6.3025,7.245,7.2575,7.3,0.6425,0.8225,1.045,1.295,1.52,1.52,1.54,4.8525,7.67,9.9025,11.745,13.68,13.975,14.28,1.79,2.2675,2.8725,3.18,3.54,4.075,4.5325,28.5,146.72,244.87,366.34,646.93,914.03,1153.92
2012-03-02,1.7304,1.7183,1.7351,1.7221,11.585,11.685,11.905,12.34,13.575,14.49,14.95,2.415,4.17,5.475,6.395,7.185,7.2675,7.295,0.625,0.79,1.055,1.32,1.54,1.5225,1.54,4.2875,7.555,10.085,11.93,13.68,14.005,14.285,1.7925,2.255,2.825,3.08,3.55,4.0775,4.525,30.5,138.07,230.44,341.12,606.36,873.82,1127.04
2012-03-05,1.7395,1.7257,1.74,1.733,11.9875,11.948,12.16,12.372,13.523,14.4775,14.882,2.25,4.255,5.49,6.4825,7.1725,7.245,7.3025,0.5725,0.775,1.045,1.34,1.515,1.51,1.5425,4.05,7.65,10.0325,12.0175,13.5625,13.9125,14.21,1.725,2.5825,2.96,3.2475,3.8575,4.4375,4.8475,31.5,128.27,222.09,333.23,615.39,860.5,1110.34
2012-03-06,1.7584,1.7451,1.7635,1.7463,13.6425,13.247,13.333,13.442,14.192,15.09,15.548,2.61,4.48,5.7375,6.4875,7.425,7.515,7.5625,0.5375,0.715,0.9125,1.085,1.305,1.3125,1.34,4.66,8.095,10.5425,12.1025,14.0775,14.3975,14.675,1.625,2.49,3.105,3.6025,4.0425,4.5325,4.94,30,129.65,234.5,346.66,629.77,892.31,1141.68
2012-03-07,1.7661,1.7548,1.7737,1.7563,15.96,14.253,14.105,14.24,14.775,15.4575,15.792,3.3225,4.98,5.9975,6.715,7.5525,7.6675,7.615,0.5625,0.7625,0.945,1.12,1.305,1.35,1.375,5.865,9.065,11.05,12.59,14.2725,14.5625,14.8175,1.675,2.5175,3.14,3.645,4.055,4.5225,4.9175,31.25,121.88,241.45,347.32,633.04,881,1153.5
2012-03-08,1.7607,1.7546,1.7805,1.7577,15.3575,13.755,13.98,14.208,14.888,15.1625,15.797,3.315,5.0425,6.1475,6.995,7.73,7.675,7.64,0.57,0.77,1.0975,1.16,1.305,1.36,1.3775,5.92,8.9025,11.0975,12.5025,13.915,14.115,14.2775,1.6175,2.4975,3.055,3.5425,3.9825,4.48,4.89,29.5,130.93,239.32,332.34,624.34,885.21,1065.43
2012-03-09,1.7912,1.7638,1.7943,1.7695,14.425,13.805,14.07,14.315,14.427,15.21,15.495,4.0875,5.2325,6.28,6.7525,7.7375,7.6225,7.675,0.595,0.8,1.1225,1.0675,1.3325,1.3975,1.4,6.28,9.115,11.1775,12.47,13.9175,14.095,14.23,1.5225,2.44,2.9925,3.4725,3.8475,4.3975,4.835,31.5,141.92,249.87,368.5,650.81,909.7,1138
2012-03-12,1.7969,1.7892,1.8328,1.7932,17.29,15.92,15.835,15.952,16.022,16.135,16.167,4.5725,6.0825,6.7225,7.345,7.8425,8.12,8.22,0.5875,0.8875,0.9775,1.1275,1.2375,1.465,1.4775,7.57,10.7,11.975,13.23,14.7025,14.76,14.88,1.685,2.46,3.125,3.69,4.1175,4.46,4.7925,30.5,137.51,248.19,359.46,657.44,930.67,1126.53
2012-03-13,1.7922,1.7901,1.8264,1.8007,17.745,15.302,15.245,15.262,15.468,15.5425,15.642,4.4425,5.9225,6.6425,7.4375,7.9425,7.7675,7.7475,0.7275,0.9,1.055,1.245,1.3725,1.2975,1.31,7.8125,10.4675,11.745,13.08,14.125,14.4525,14.6275,1.8275,2.515,3.21,3.7075,4.2925,4.53,4.8225,32,135.02,251.66,362.91,662.4,916.64,1122.65
2012-03-14,1.8044,1.7979,1.824,1.798,16.7675,14.967,14.908,14.885,15.077,15.2675,15.34,4.0175,5.925,6.7275,7.5775,7.8,7.965,7.9675,0.625,0.8575,1.0175,1.35,1.395,1.42,1.4925,7.175,11.0075,12.6175,14.245,14.845,15.2125,15.4775,1.57,2.36,2.995,3.3725,4.195,4.4275,4.705,31.25,133.81,251.1,361.47,657.61,918.15,1132.15
2012-03-15,1.7983,1.7876,1.8104,1.8015,15.5625,14.017,13.972,13.935,14.128,14.4875,14.675,3.97,5.6125,6.57,7.3275,7.5575,7.7175,7.79,0.6325,0.8825,1.1,1.335,1.37,1.435,1.47,7.2125,9.9675,11.69,13.015,13.8175,14.1925,14.4775,1.7625,2.4275,2.9025,3.3675,4.0925,4.4025,4.73,30.75,135.35,259.06,365.48,661.35,926.6,1178.66
2012-03-16,1.7998,1.7967,1.8057,1.8047,14.94,13.708,13.798,13.842,14.093,14.35,14.52,3.76,5.4775,6.3525,7.215,7.1925,7.435,7.755,0.5825,0.835,1.07,1.2525,1.2475,1.3,1.47,6.5075,9.6925,11.51,12.985,13.74,14.1425,14.4075,1.535,2.365,2.8475,3.4,4.1525,4.425,4.7225,29.5,131.18,240.73,354.87,653.87,919.39,1176.46
2012-03-19,1.8207,1.8018,1.8219,1.8043,14.47,14.08,14.063,14.183,14.28,14.535,14.688,3.615,5.635,6.46,7.1925,7.475,7.415,7.8325,0.5925,0.8625,1.0675,1.2375,1.34,1.275,1.4525,6.4425,10.2225,12.01,13.5175,14.2525,14.755,15.225,1.58,2.3925,2.9525,3.5925,4.22,4.49,4.7825,29.5,130.14,227.87,336.95,642.12,929.8,1172.08
2012-03-20,1.8147,1.8147,1.8357,1.8203,16.2225,14.788,14.775,14.74,14.77,14.9025,14.95,4.2225,6.2325,6.895,7.6325,7.775,7.935,8.035,0.63,0.855,1.0525,1.2575,1.375,1.4425,1.5,7.4375,10.6875,11.78,13.4425,14.05,14.425,14.7725,1.68,2.2475,2.28,3.4375,4.145,4.4,4.685,28.5,115.71,225.4,334.15,662.38,933.1,1193.88
2012-03-21,1.818,1.8149,1.8294,1.8218,15.4,14.72,14.56,14.675,14.577,14.7125,14.765,4.4,6.1375,6.98,7.5225,7.9525,7.9075,8.105,0.7425,1.1175,1.225,1.6575,1.64,1.8075,1.905,7.7625,11.355,12.7,14.245,14.9375,15.4375,15.92,1.8025,1.995,2.45,2.77,3.44,3.675,3.925,29.5,112.24,228.38,335.87,654.73,936.7,1199.44
2012-03-22,1.8192,1.8175,1.8312,1.8175,15.055,14.315,14.372,14.407,14.417,14.63,14.72,4.26,6.1625,6.6775,7.3875,7.925,8.0875,8.285,0.7375,0.9875,1.3075,1.5875,1.6275,1.7225,1.81,7.5225,11.0425,12.495,13.95,14.8625,15.3975,15.89,1.8075,2.065,2.5675,2.925,3.4225,3.6875,3.95,32.5,121.86,245.26,337.76,670.35,937.8,1202.52
2012-03-23,1.8102,1.8087,1.8242,1.8196,12.82,13.04,13.305,13.497,13.972,14.27,14.362,3.305,5.405,6.395,6.99,6.55,7.67,7.815,0.58,0.9425,1.265,1.4675,1.16,1.675,1.735,6.295,9.72,11.675,12.945,14.0425,14.63,15.135,1.54,2.335,2.54,3.0225,3.6775,4.055,4.34,32.5,126.5,248.15,350.66,676.78,953.2,1209.04
2012-03-26,1.8172,1.805,1.8223,1.8113,12.8475,12.97,13.14,13.405,13.735,14.0875,14.273,3.2425,5.3825,6.1825,7.0325,7.4925,7.6875,7.8275,0.57,0.9875,1.0775,1.4925,1.63,1.7175,1.8075,5.7775,9.95,11.76,13.23,14.26,14.8575,15.37,1.47,2.19,2.5325,2.8375,3.505,3.7775,3.8875,29.5,126.88,234.19,341.31,672.28,970,1225.47
2012-03-27,1.822,1.8094,1.8223,1.8193,12.9725,12.653,12.8,13.048,13.55,14.0275,14.237,3.465,5.4625,6.4275,7.33,7.4875,7.625,8.0125,0.5875,0.9575,1.2075,1.3975,1.6025,1.69,1.7225,6.365,9.955,11.7575,13.23,14.155,14.7225,15.285,1.6125,2.19,2.4875,2.7325,3.535,3.845,3.9975,27.25,116.69,228.97,342.98,669.6,975.86,1227.7
2012-03-28,1.8259,1.8166,1.8283,1.8246,13.145,12.805,12.95,13.212,13.563,14.05,14.257,3.375,5.3125,6.4225,7.0325,7.3375,7.5275,7.7075,0.5775,0.97,1.1775,1.54,1.5625,1.62,1.7225,6.2,9.7925,11.67,13.205,13.905,14.4625,15,1.6325,2.2325,2.505,2.7425,3.645,3.9825,4.175,28.5,110.47,226.81,326.1,649.37,963.15,1223.71
2012-03-29,1.8214,1.8204,1.8379,1.8287,13.555,13.038,13.173,13.405,13.802,14.2625,14.485,3.415,5.1675,6.1725,6.9875,6.9925,7.1475,7.6275,0.5775,0.925,1.19,1.4225,1.3825,1.4425,1.6775,6.2675,9.55,11.51,13.135,13.875,14.4425,14.975,1.6325,2.32,2.6575,2.9975,3.7575,4.0525,4.2225,25,116.72,234.15,338,659.15,970.97,1225.5
2012-03-30,1.8268,1.8108,1.8308,1.8132,11.9825,12.265,12.567,12.915,13.37,13.9625,14.247,3.53,5.1125,6.1925,6.5575,7.2325,7.4575,7.655,0.6575,0.9475,1.1725,1.2925,1.545,1.61,1.66,6.2875,9.445,11.395,12.865,13.78,14.3875,14.915,1.5025,2.25,2.5825,2.9475,3.6725,3.9925,4.1575,23.5,108.11,293.18,393.66,725.45,964.54,1277.15
2012-04-02,1.8323,1.8236,1.8361,1.8251,11.455,12.182,12.47,12.835,13.413,13.9975,14.257,3.15,4.9925,5.855,6.7775,7.2075,7.185,7.5625,0.54,0.9125,1.04,1.42,1.535,1.47,1.6675,5.8025,9.2425,11.245,12.77,13.7325,14.3725,14.8625,1.45,2.2375,2.58,2.93,3.6975,4.0425,4.2075,22.5,111.3,222.35,387.14,658.11,942.39,1186.6
