Fecha,"EURUSD Curncy PX_LAST","EURUSD Curncy PX_LOW","EURUSD Curncy PX_HIGH","EURUSD Curncy PX_OPEN","EURUSDV1W Curncy PX_LAST","EURUSDV1M Curncy PX_LAST","EURUSDV2M Curncy PX_LAST","EURUSDV3M Curncy PX_LAST","EURUSDV6M Curncy PX_LAST","EURUSDV9M Curncy PX_LAST","EURUSDV1Y Curncy PX_LAST","EURUSD25R1W Curncy PX_LAST","EURUSD25R1M Curncy PX_LAST","EURUSD25R2M Curncy PX_LAST","EURUSD25R3M Curncy PX_LAST","EURUSD25R6M Curncy PX_LAST","EURUSD25R9M Curncy PX_LAST","EURUSD25R1Y Curncy PX_LAST","EURUSD25B1W Curncy PX_LAST","EURUSD25B1M Curncy PX_LAST","EURUSD25B2M Curncy PX_LAST","EURUSD25B3M Curncy PX_LAST","EURUSD25B6M Curncy PX_LAST","EURUSD25B9M Curncy PX_LAST","EURUSD25B1Y Curncy PX_LAST","EURUSD10R1W Curncy PX_LAST","EURUSD10R1M Curncy PX_LAST","EURUSD10R2M Curncy PX_LAST","EURUSD10R3M Curncy PX_LAST","EURUSD10R6M Curncy PX_LAST","EURUSD10R9M Curncy PX_LAST","EURUSD10R1Y Curncy PX_LAST","EURUSD10B1W Curncy PX_LAST","EURUSD10B1M Curncy PX_LAST","EURUSD10B2M Curncy PX_LAST","EURUSD10B3M Curncy PX_LAST","EURUSD10B6M Curncy PX_LAST","EURUSD10B9M Curncy PX_LAST","EURUSD10B1Y Curncy PX_LAST","EUR1W Curncy PX_LAST","EUR1M Curncy PX_LAST","EUR2M Curncy PX_LAST","EUR3M Curncy PX_LAST","EUR6M Curncy PX_LAST","EUR9M Curncy PX_LAST","EUR12M Curncy PX_LAST"
2013-03-27,1.278,1.2751,1.2867,1.2861,8.735,9.16,9.175,9.22,9.32,9.46,9.53,-0.9525,-1.315,-1.44,-1.5575,-1.6825,-1.745,-1.8,0.14,0.165,0.215,0.24,0.3,0.33,0.35,-1.685,-2.3575,-2.605,-2.835,-3.0775,-3.245,-3.37,0.39,0.415,0.535,0.645,0.8425,0.945,1.035,0.59,2.76,6.06,9.14,19.7,32.4,46.15
2013-03-28,1.2816,1.2755,1.2845,1.278,9.18,8.63,8.7175,8.795,9.02,9.2225,9.3475,-0.925,-1.245,-1.3975,-1.515,-1.655,-1.7225,-1.77,0.14,0.155,0.215,0.245,0.3075,0.3375,0.3525,-1.6275,-2.2225,-2.5175,-2.75,-3.025,-3.2075,-3.32,0.38,0.4,0.5325,0.64,0.845,0.9525,1.05,0.54,2.51,5.49,8.59,18.9,32.17,44.94
2013-03-29,1.2819,1.2794,1.2837,1.2816,9.655,8.5375,8.645,8.755,9.05,9.2225,9.3675,-0.9125,-1.265,-1.405,-1.525,-1.6625,-1.7375,-1.7725,0.1375,0.1625,0.2125,0.24,0.3025,0.35,0.355,-1.675,-2.2575,-2.5525,-2.77,-3.035,-3.29,-3.355,0.4525,0.4125,0.54,0.645,0.8575,0.9525,1.06,0.54,2.51,5.49,8.52,18.99,31.76,44.78
2013-04-01,1.2849,1.2771,1.2868,1.2825,10.18,8.905,8.835,8.85,9.035,9.24,9.365,-0.915,-1.27,-1.42,-1.525,-1.67,-1.73,-1.7725,0.14,0.16,0.21,0.24,0.3,0.335,0.3425,-1.655,-2.285,-2.575,-2.785,-3.055,-3.3075,-3.37,0.44,0.415,0.545,0.65,0.865,0.96,1.06,0.54,2.55,5.52,8.59,18.57,31.35,44.16
2013-04-02,1.282,1.2809,1.2878,1.2849,10.0375,8.885,8.645,8.665,8.895,9.13,9.28,-0.865,-1.1325,-1.3075,-1.4025,-1.5725,-1.6475,-1.7075,0.1275,0.1425,0.1975,0.2225,0.2875,0.3225,0.3375,-1.565,-2.035,-2.37,-2.56,-2.89,-3.105,-3.195,0.355,0.375,0.505,0.6,0.815,0.905,1.005,0.56,2.68,5.28,8.33,18.27,31.38,43.46
2013-04-03,1.285,1.279,1.2864,1.282,9.745,8.67,8.385,8.505,8.755,9,9.1775,-0.7875,-1.05,-1.235,-1.34,-1.52,-1.615,-1.675,0.1325,0.1525,0.2,0.225,0.29,0.3225,0.34,-1.395,-1.8775,-2.22,-2.44,-2.7675,-3.0225,-3.1575,0.36,0.3925,0.51,0.615,0.83,0.945,1.0475,0.55,2.6,5.24,8.17,17.82,29.67,41.49
2013-04-04,1.2936,1.2746,1.2949,1.285,9,8.26,8.28,8.345,8.6075,8.77,8.965,-0.6225,-0.955,-1.1625,-1.3,-1.48,-1.565,-1.6225,0.1275,0.14,0.1925,0.215,0.29,0.3125,0.33,-1.14,-1.7025,-2.115,-2.3775,-2.705,-2.9275,-3.045,0.365,0.355,0.495,0.5925,0.8075,0.91,1.015,0.56,2.55,5.49,8.28,18.47,31.39,43.89
2013-04-05,1.2991,1.2901,1.304,1.2936,7.7125,7.9225,7.9825,8.0925,8.2975,8.48,8.6775,-0.58,-0.875,-1.075,-1.21,-1.38,-1.4625,-1.5425,0.13,0.1325,0.1875,0.21,0.275,0.3125,0.33,-1.035,-1.5675,-1.925,-2.1925,-2.515,-2.7375,-2.89,0.37,0.3575,0.4925,0.5875,0.8025,0.9275,1.03,0.56,2.47,5.24,8.08,17.64,29.65,41.97
2013-04-08,1.3009,1.2962,1.3038,1.2965,7.6125,8.025,7.995,8.0425,8.3175,8.525,8.6775,-0.49,-0.755,-0.95,-1.11,-1.315,-1.435,-1.53,0.13,0.135,0.185,0.21,0.27,0.3025,0.325,-0.915,-1.345,-1.7225,-2.01,-2.395,-2.6875,-2.855,0.375,0.355,0.4825,0.575,0.765,0.8875,0.995,0.54,2.45,5.02,7.84,16.93,28.28,39.5
2013-04-09,1.3083,1.3005,1.3103,1.3009,7.7725,7.9475,7.9725,8.0075,8.3175,8.52,8.6725,-0.5075,-0.72,-0.89,-1.065,-1.3025,-1.425,-1.505,0.1275,0.135,0.185,0.205,0.2675,0.2975,0.3175,-0.915,-1.305,-1.645,-1.95,-2.4,-2.715,-2.855,0.38,0.3675,0.49,0.585,0.78,0.8775,0.995,0.52,2.52,4.91,7.66,16.45,27.65,38.26
2013-04-10,1.307,1.3053,1.3122,1.3083,7.975,8.05,7.985,8.09,8.365,8.51,8.655,-0.4925,-0.7625,-0.9475,-1.1125,-1.3325,-1.4225,-1.5025,0.1225,0.1375,0.1825,0.2075,0.2675,0.3025,0.3275,-0.88,-1.3725,-1.7,-2.025,-2.44,-2.655,-2.83,0.35,0.365,0.485,0.575,0.76,0.885,0.995,0.53,2.51,5.01,7.7,16.45,26.5,37.11
2013-04-11,1.3099,1.3044,1.3138,1.307,7.87,7.8175,7.9075,7.98,8.245,8.42,8.58,-0.4925,-0.7475,-0.945,-1.105,-1.33,-1.42,-1.51,0.1175,0.1325,0.185,0.2125,0.265,0.3025,0.325,-0.89,-1.3225,-1.7125,-2.02,-2.435,-2.6875,-2.805,0.345,0.36,0.4825,0.5775,0.7375,0.88,0.99,0.53,2.45,5.23,7.82,16.6,27,37.93
2013-04-12,1.3113,1.3037,1.3127,1.3099,7.825,7.8125,8,8.085,8.365,8.545,8.705,-0.4975,-0.7325,-0.9425,-1.1025,-1.3325,-1.4375,-1.5125,0.1225,0.1325,0.18,0.2025,0.2575,0.2975,0.3175,-0.885,-1.3175,-1.71,-2.005,-2.43,-2.665,-2.855,0.36,0.3625,0.475,0.58,0.75,0.89,0.995,0.56,2.51,5.29,8.11,18,29.42,41.25
2013-04-15,1.3036,1.3022,1.3119,1.3118,7.975,8.26,8.1025,8.35,8.56,8.745,8.925,-0.4325,-0.7375,-0.9375,-1.1075,-1.3325,-1.4275,-1.5175,0.1225,0.1275,0.1725,0.2075,0.2625,0.2975,0.3275,-0.775,-1.3,-1.68,-1.995,-2.43,-2.65,-2.83,0.34,0.345,0.45,0.565,0.735,0.875,0.985,0.55,2.45,5.06,7.93,17.74,29.98,42.19
2013-04-16,1.3177,1.3028,1.3202,1.3036,7.69,8.0275,8.0525,8.1225,8.4575,8.6675,8.8525,-0.485,-0.785,-0.9675,-1.1725,-1.3775,-1.465,-1.5375,0.125,0.1325,0.1825,0.21,0.26,0.2975,0.32,-0.875,-1.4075,-1.7625,-2.14,-2.515,-2.7375,-2.9,0.35,0.355,0.4725,0.565,0.7275,0.8525,0.965,0.55,2.6,5.08,7.87,17.55,29.85,41.82
2013-04-17,1.3032,1.3002,1.32,1.3177,8.4,8.455,8.28,8.44,8.71,8.95,9.16,-0.5475,-0.8375,-1.0375,-1.2775,-1.4325,-1.5125,-1.5875,0.1225,0.1425,0.1825,0.2075,0.2675,0.3025,0.3225,-0.995,-1.515,-1.87,-2.325,-2.605,-2.825,-2.965,0.33,0.38,0.475,0.575,0.73,0.84,0.93,0.55,2.56,5.21,8.09,17.99,30.14,42.91
2013-04-18,1.3051,1.3021,1.3096,1.3032,7.885,8.225,8.365,8.475,8.79,8.98,9.17,-0.6675,-0.8625,-1.0575,-1.2825,-1.4475,-1.5125,-1.5975,0.1225,0.1375,0.1875,0.2175,0.2725,0.3025,0.3275,-1.19,-1.525,-1.91,-2.325,-2.63,-2.815,-2.99,0.34,0.36,0.48,0.575,0.74,0.855,0.96,0.54,2.48,5.31,7.94,17.45,29.15,41.29
2013-04-19,1.3052,1.3047,1.3129,1.3051,7.9,8.0775,8.265,8.355,8.68,8.9275,9.125,-0.6975,-0.855,-1.11,-1.27,-1.46,-1.53,-1.58,0.1275,0.135,0.185,0.2025,0.255,0.29,0.305,-1.24,-1.53,-1.98,-2.3,-2.675,-2.9125,-2.985,0.375,0.39,0.495,0.595,0.755,0.855,0.9525,0.51,2.4,5.2,7.79,17.2,28.8,40.55
2013-04-22,1.3066,1.3015,1.3117,1.3101,8.015,8.4475,8.455,8.43,8.825,9.05,9.25,-0.6975,-0.9825,-1.1725,-1.3975,-1.5425,-1.6075,-1.6625,0.1225,0.1375,0.1875,0.2175,0.2725,0.2975,0.3175,-1.235,-1.7575,-2.115,-2.535,-2.83,-3,-3.125,0.34,0.36,0.47,0.575,0.74,0.835,0.935,0.62,2.44,5.18,7.95,17.16,29.13,41.47
2013-04-23,1.2996,1.2973,1.3084,1.3066,8.08,8.4125,8.42,8.435,8.735,8.97,9.19,-0.7325,-0.9675,-1.1425,-1.355,-1.53,-1.6,-1.665,0.1275,0.1375,0.185,0.22,0.2725,0.3025,0.325,-1.31,-1.7175,-2.0525,-2.44,-2.795,-2.9725,-3.115,0.335,0.3675,0.4825,0.58,0.7475,0.845,0.94,0.55,2.73,5.24,8.07,17.9,30.46,42.15
2013-04-24,1.3015,1.2955,1.3034,1.2996,7.65,8.2575,8.22,8.36,8.74,8.98,9.195,-0.6775,-0.9425,-1.1475,-1.3575,-1.5075,-1.5875,-1.6625,0.1275,0.13,0.1875,0.2225,0.2725,0.3025,0.3225,-1.22,-1.685,-2.065,-2.455,-2.75,-2.935,-3.095,0.345,0.355,0.47,0.575,0.735,0.83,0.93,0.52,2.59,5.15,8.08,18.06,30.04,42.41
2013-04-25,1.3011,1.2989,1.3094,1.3015,9.23,7.925,8.13,8.215,8.615,8.87,9.095,-0.565,-0.8925,-1.1075,-1.2925,-1.4775,-1.5625,-1.6325,0.115,0.1325,0.1875,0.2175,0.2675,0.2975,0.3175,-1.055,-1.6075,-1.995,-2.34,-2.7,-2.905,-3.055,0.325,0.365,0.47,0.575,0.74,0.835,0.935,0.52,2.43,5.15,8.18,18.15,29.87,42.51
2013-04-26,1.303,1.2991,1.3048,1.3011,9.8325,7.9375,8.1,8.16,8.64,8.9325,9.135,-0.7375,-0.905,-1.09,-1.2625,-1.485,-1.555,-1.625,0.1125,0.1275,0.19,0.22,0.2675,0.3075,0.32,-1.3125,-1.6275,-1.975,-2.29,-2.7025,-2.9225,-3.06,0.325,0.3625,0.485,0.575,0.7475,0.845,0.95,0.53,2.61,5.14,8.36,18.69,30.77,43.03
2013-04-29,1.3099,1.3021,1.3116,1.3021,9.5,7.9225,8.04,8.09,8.545,8.785,8.995,-0.6175,-0.85,-1.03,-1.255,-1.49,-1.57,-1.625,0.1125,0.1325,0.185,0.22,0.27,0.2975,0.32,-1.075,-1.4925,-1.8575,-2.255,-2.71,-2.9125,-3.07,0.3125,0.3575,0.485,0.585,0.755,0.855,0.955,0.53,2.68,5.35,8.33,18.4,30.12,41.65
2013-04-30,1.3168,1.3055,1.3186,1.3099,9.66,7.9225,7.8925,8.0625,8.4325,8.7175,8.9625,-0.5325,-0.8,-1.0175,-1.205,-1.4175,-1.5275,-1.61,0.1125,0.1325,0.185,0.2125,0.265,0.2975,0.3125,-0.925,-1.415,-1.8275,-2.1825,-2.58,-2.84,-3.015,0.31,0.3575,0.465,0.5625,0.7375,0.8225,0.915,0.52,2.58,5.31,8.47,17.92,29.23,40.43
2013-05-01,1.318,1.316,1.3243,1.3168,10.1075,7.965,7.835,8.0175,8.3825,8.64,8.84,-0.6275,-0.8825,-1.0375,-1.23,-1.445,-1.5575,-1.635,0.1175,0.135,0.185,0.2125,0.265,0.2925,0.3125,-1.12,-1.565,-1.885,-2.235,-2.645,-2.8925,-3.0775,0.32,0.3525,0.475,0.565,0.7375,0.8225,0.915,0.54,2.62,5.36,8.45,18.1,29.63,41.43
2013-05-02,1.3065,1.3037,1.3218,1.318,9.365,7.8925,8.0525,8.1175,8.36,8.605,8.8025,-0.94,-0.985,-1.1425,-1.3225,-1.5,-1.62,-1.665,0.13,0.1325,0.185,0.2125,0.2675,0.2925,0.3125,-1.625,-1.7525,-2.045,-2.375,-2.7275,-3.0225,-3.1025,0.3725,0.37,0.4725,0.5725,0.7425,0.8325,0.915,0.54,2.54,5.47,8.43,18.8,31.81,43.89
2013-05-03,1.3114,1.3033,1.3159,1.3065,7.5275,7.38,7.75,7.845,8.195,8.39,8.555,-0.5525,-0.9075,-1.095,-1.29,-1.4825,-1.58,-1.645,0.1225,0.14,0.195,0.22,0.2775,0.31,0.325,-0.9875,-1.6075,-1.9725,-2.3375,-2.7125,-2.9325,-3.085,0.3375,0.3525,0.48,0.5525,0.7425,0.825,0.915,0.51,2.41,5.16,8.01,17.61,29.31,41.05
2013-05-06,1.3076,1.3054,1.3141,1.3117,7.4925,7.7325,7.8125,7.9175,8.2325,8.4275,8.6125,-0.58,-0.89,-1.1175,-1.2775,-1.505,-1.6025,-1.625,0.125,0.12,0.185,0.2075,0.2625,0.2925,0.3,-1.01,-1.5975,-2.015,-2.325,-2.73,-3.015,-3.055,0.375,0.37,0.485,0.55,0.7475,0.8375,0.93,0.51,2.58,5.06,8.01,17.7,30.02,41.61
2013-05-07,1.3079,1.3068,1.3132,1.3076,7.345,7.7,7.8175,7.8725,8.24,8.445,8.63,-0.5475,-0.885,-1.0975,-1.265,-1.5025,-1.585,-1.635,0.1225,0.1325,0.1875,0.21,0.27,0.2975,0.3125,-0.9775,-1.5575,-1.98,-2.2825,-2.7225,-2.935,-3.0775,0.3625,0.3675,0.485,0.555,0.74,0.8225,0.91,0.5,2.46,4.85,7.64,17.2,28.23,38.94
2013-05-08,1.3153,1.3072,1.3194,1.3079,7.1825,7.495,7.63,7.7725,8.1575,8.3575,8.545,-0.5,-0.885,-1.07,-1.235,-1.465,-1.565,-1.545,0.1225,0.135,0.18,0.21,0.255,0.2925,0.3,-0.9025,-1.5575,-1.935,-2.225,-2.66,-2.95,-2.98,0.3775,0.4025,0.475,0.565,0.7275,0.81,0.92,0.49,2.32,4.78,7.72,17.06,28.02,39.55
2013-05-09,1.3043,1.3011,1.3177,1.3153,7.9,7.855,7.93,8.01,8.285,8.495,8.705,-0.535,-0.8925,-1.0875,-1.2575,-1.4925,-1.5975,-1.6525,0.12,0.1325,0.1825,0.2175,0.2675,0.2925,0.3075,-0.965,-1.585,-1.96,-2.28,-2.72,-2.96,-3.105,0.345,0.35,0.44,0.545,0.72,0.81,0.895,0.48,2.28,4.8,7.32,16.59,28.05,39.03
2013-05-10,1.2989,1.2936,1.3051,1.3043,8.2275,8.17,8.285,8.3475,8.5425,8.7225,8.8925,-0.725,-1.06,-1.215,-1.41,-1.565,-1.66,-1.7075,0.1225,0.1425,0.1875,0.2225,0.2725,0.3025,0.3225,-1.2825,-1.8525,-2.1775,-2.535,-2.85,-3.0775,-3.24,0.3575,0.385,0.47,0.57,0.75,0.825,0.91,0.46,2.22,4.66,7.03,15.04,25.18,35.3
2013-05-13,1.2975,1.2942,1.3,1.296,7.8325,8.1975,8.2425,8.2925,8.5475,8.695,8.8325,-0.7175,-1.015,-1.19,-1.3725,-1.5325,-1.6325,-1.685,0.1275,0.135,0.18,0.215,0.265,0.29,0.3075,-1.285,-1.79,-2.15,-2.485,-2.785,-3.035,-3.19,0.35,0.34,0.4325,0.53,0.71,0.7975,0.885,0.49,2.42,4.66,7.32,16.01,27.18,37.83
2013-05-14,1.292,1.2912,1.3029,1.2975,7.6725,8.2625,8.17,8.365,8.58,8.675,8.85,-0.7,-0.95,-1.1025,-1.255,-1.485,-1.59,-1.655,0.125,0.135,0.1775,0.215,0.27,0.295,0.315,-1.25,-1.6875,-1.98,-2.275,-2.71,-2.95,-3.13,0.3375,0.345,0.435,0.545,0.72,0.805,0.895,0.5,2.38,4.71,7.38,16.05,26.57,36.67
2013-05-15,1.2887,1.2843,1.2943,1.292,8.66,8.7025,8.64,8.755,8.955,9.09,9.235,-0.8,-1.0225,-1.1975,-1.3275,-1.5725,-1.6725,-1.7325,0.13,0.13,0.1825,0.2175,0.2625,0.2925,0.3075,-1.42,-1.8375,-2.165,-2.415,-2.85,-3.105,-3.27,0.355,0.3525,0.435,0.535,0.715,0.805,0.895,0.5,2.33,4.86,7.8,17.03,28.02,39.73
2013-05-16,1.2882,1.2847,1.293,1.2887,8.155,8.295,8.44,8.585,8.775,9.005,9.21,-0.625,-0.845,-1.0525,-1.1925,-1.4625,-1.5875,-1.6675,0.13,0.135,0.1725,0.2075,0.2625,0.2875,0.3075,-1.07,-1.485,-1.88,-2.145,-2.655,-2.92,-3.1,0.3625,0.355,0.435,0.53,0.71,0.81,0.895,0.57,2.39,5.21,7.85,17.77,29.58,41.79
2013-05-17,1.2839,1.2797,1.289,1.2882,8.7275,8.54,8.61,8.685,8.955,9.1425,9.305,-0.6875,-0.915,-1.105,-1.22,-1.5125,-1.6075,-1.67,0.1225,0.13,0.18,0.215,0.2775,0.3,0.32,-1.2075,-1.625,-1.97,-2.205,-2.75,-2.97,-3.145,0.325,0.34,0.45,0.555,0.74,0.8225,0.92,0.49,2.38,5.17,8.11,18.65,31.41,45.01
2013-05-20,1.2882,1.2817,1.2901,1.2821,7.675,8.5525,8.505,8.565,8.865,9.03,9.205,-0.615,-0.88,-1.0725,-1.1875,-1.4725,-1.5925,-1.6725,0.125,0.135,0.1775,0.2125,0.2725,0.2925,0.3125,-1.09,-1.5475,-1.925,-2.15,-2.68,-2.94,-3.125,0.34,0.3375,0.435,0.545,0.725,0.81,0.895,0.44,2.33,4.64,7.49,17.46,29.41,40.7
2013-05-21,1.2906,1.2841,1.2934,1.2883,8.145,8.45,8.3725,8.41,8.705,8.8975,9.125,-0.645,-0.875,-1.075,-1.18,-1.47,-1.58,-1.66,0.125,0.135,0.17,0.205,0.265,0.2975,0.31,-1.1375,-1.54,-1.935,-2.155,-2.69,-2.9375,-3.115,0.345,0.34,0.425,0.53,0.715,0.8,0.89,0.44,2.27,4.62,7.45,17.15,28.82,40.3
2013-05-22,1.2858,1.2834,1.2998,1.2906,8.235,8.545,8.415,8.595,8.85,9.02,9.245,-0.69,-0.905,-1.0975,-1.2025,-1.5025,-1.5975,-1.6775,0.13,0.125,0.1675,0.2025,0.2625,0.2875,0.3075,-1.2175,-1.61,-1.955,-2.18,-2.73,-2.945,-3.12,0.35,0.335,0.425,0.52,0.7,0.8,0.885,0.43,2.16,4.61,7.59,16.85,28.52,40.9
2013-05-23,1.2934,1.2822,1.2957,1.2858,7.865,8.4625,8.5,8.5875,8.915,9.0825,9.2625,-0.665,-0.9175,-1.085,-1.1925,-1.4925,-1.59,-1.6825,0.1225,0.1375,0.175,0.21,0.265,0.2875,0.335,-1.18,-1.605,-1.9425,-2.1575,-2.715,-2.925,-3.13,0.3325,0.34,0.43,0.535,0.7025,0.79,0.905,0.41,2.13,4.62,7.28,17.05,28.57,40.45
2013-05-24,1.2932,1.2904,1.2993,1.2934,7.4375,8.33,8.355,8.44,8.825,9.08,9.245,-0.6175,-0.83,-1.055,-1.155,-1.47,-1.5925,-1.6725,0.1275,0.13,0.17,0.2,0.26,0.295,0.3075,-1.0575,-1.45,-1.9,-2.125,-2.6875,-3.0275,-3.13,0.375,0.365,0.45,0.535,0.7475,0.83,0.93,0.4,2.07,4.51,7.13,16.91,28.65,40.49
2013-05-27,1.2931,1.2916,1.2949,1.2933,7.34,8.4475,8.37,8.44,8.76,8.97,9.145,-0.5625,-0.8075,-1.025,-1.16,-1.465,-1.565,-1.6475,0.1225,0.14,0.17,0.2,0.255,0.2875,0.3,-0.9975,-1.4375,-1.8325,-2.11,-2.655,-2.9175,-3.04,0.3675,0.385,0.455,0.55,0.71,0.79,0.895,0.4,2.01,4.47,7.15,16.3,28.22,38.84
2013-05-28,1.2856,1.285,1.295,1.2931,7.805,8.5725,8.495,8.53,8.82,9.005,9.225,-0.565,-0.8125,-1.05,-1.205,-1.4775,-1.5825,-1.6675,0.13,0.1325,0.17,0.205,0.2625,0.2875,0.3075,-1.02,-1.4375,-1.89,-2.19,-2.705,-2.94,-3.1,0.4,0.345,0.425,0.52,0.705,0.79,0.885,0.45,2,4.52,7.31,16.9,28.83,41.14
2013-05-29,1.2941,1.2838,1.2978,1.2856,8.1675,8.75,8.49,8.62,8.9275,9.0575,9.2675,-0.565,-0.8025,-1.05,-1.21,-1.4775,-1.5675,-1.655,0.1275,0.1325,0.17,0.205,0.2625,0.2875,0.3075,-1,-1.4025,-1.875,-2.19,-2.7,-2.9,-3.1,0.385,0.34,0.425,0.52,0.715,0.8075,0.895,0.45,2.01,4.66,7.26,16.58,27.3,38.72
2013-05-30,1.305,1.2934,1.3061,1.2941,9.78,8.6175,8.655,8.64,8.855,8.98,9.16,-0.52,-0.765,-1.05,-1.18,-1.4875,-1.5775,-1.6675,0.12,0.1325,0.17,0.21,0.2625,0.2875,0.3125,-0.91,-1.335,-1.865,-2.135,-2.71,-2.925,-3.12,0.35,0.3425,0.43,0.535,0.71,0.8,0.89,0.39,2.07,4.7,7.25,16.05,26.66,38.02
2013-05-31,1.2999,1.2944,1.306,1.305,11.265,8.7175,8.72,8.67,8.86,9.065,9.21,-0.68,-0.9275,-1.08,-1.24,-1.5025,-1.6075,-1.6975,0.12,0.1375,0.175,0.21,0.2625,0.2975,0.3125,-1.195,-1.6325,-1.96,-2.255,-2.74,-3.005,-3.195,0.365,0.3525,0.45,0.535,0.73,0.81,0.91,0.39,2.07,4.58,7.22,16.37,27.32,39.5
2013-06-03,1.3076,1.2956,1.3108,1.2986,10.8725,8.965,8.7975,8.6775,8.92,9.01,9.2,-0.68,-0.935,-1.1575,-1.285,-1.525,-1.6225,-1.695,0.12,0.1375,0.175,0.21,0.265,0.2925,0.31,-1.21,-1.6525,-2.0825,-2.34,-2.79,-3.0275,-3.19,0.345,0.345,0.4375,0.54,0.7275,0.815,0.9,0.39,1.97,4.4,7.05,15.15,24.89,35.37
2013-06-04,1.3081,1.3042,1.3101,1.3076,10.69,8.8825,8.7625,8.505,8.7525,8.8825,9.1225,-0.6675,-0.92,-1.1575,-1.2875,-1.53,-1.635,-1.7075,0.1275,0.145,0.18,0.2175,0.2725,0.3025,0.3175,-1.16,-1.5925,-2.0525,-2.3275,-2.785,-3.0325,-3.195,0.355,0.365,0.45,0.565,0.7425,0.8475,0.925,0.42,2.13,4.41,7.09,15.46,25.54,36.55
2013-06-05,1.3093,1.3053,1.3116,1.3081,9.855,8.5675,8.36,8.33,8.61,8.7275,8.9775,-0.6175,-0.9275,-1.135,-1.295,-1.545,-1.645,-1.71,0.1225,0.1425,0.18,0.22,0.275,0.3125,0.325,-1.075,-1.6075,-2.02,-2.335,-2.8,-3.0425,-3.2,0.36,0.3575,0.445,0.56,0.74,0.845,0.92,0.41,2.07,4.36,7.11,15.95,26.35,37.85
2013-06-06,1.3246,1.3075,1.3306,1.3093,9.4025,8.4225,8.41,8.425,8.5575,8.755,8.9425,-0.4975,-0.82,-1.08,-1.23,-1.4775,-1.5875,-1.665,0.1275,0.14,0.175,0.215,0.27,0.2925,0.315,-0.87,-1.44,-1.93,-2.23,-2.72,-2.9675,-3.13,0.37,0.365,0.445,0.56,0.73,0.8275,0.915,0.42,1.96,4.4,6.78,14.28,23.43,32.85
2013-06-07,1.3218,1.3192,1.3285,1.3246,7.8875,8.155,8.27,8.245,8.4625,8.68,8.8425,-0.4875,-0.78,-1.02,-1.225,-1.485,-1.585,-1.665,0.13,0.1375,0.18,0.215,0.2675,0.2925,0.31,-0.875,-1.365,-1.83,-2.215,-2.71,-2.9575,-3.135,0.405,0.36,0.455,0.555,0.735,0.8325,0.91,0.46,2.04,4.4,6.68,13.65,22.03,30.9
2013-06-10,1.3257,1.3178,1.3269,1.3215,7.475,8.1825,8.2375,8.2225,8.4025,8.61,8.8225,-0.47,-0.78,-1.0125,-1.22,-1.49,-1.59,-1.6725,0.125,0.14,0.1725,0.205,0.26,0.2925,0.3075,-0.85,-1.3725,-1.8325,-2.2075,-2.715,-2.9575,-3.135,0.39,0.3525,0.43,0.525,0.715,0.8025,0.88,0.47,2.06,4.28,6.61,12.96,20.37,28.62
2013-06-11,1.3313,1.3232,1.3318,1.3257,7.825,8.3,8.3375,8.29,8.5,8.73,8.915,-0.5,-0.795,-1.0275,-1.24,-1.5,-1.6025,-1.685,0.125,0.135,0.175,0.215,0.27,0.2975,0.315,-0.9,-1.38,-1.855,-2.255,-2.73,-3.0375,-3.17,0.405,0.365,0.4575,0.555,0.745,0.83,0.915,0.46,2.19,4.31,6.65,13.7,21.92,31.32
2013-06-12,1.3337,1.3266,1.3359,1.3313,7.84,8.445,8.265,8.33,8.535,8.6975,8.88,-0.4725,-0.7475,-0.985,-1.185,-1.4575,-1.5825,-1.66,0.1275,0.135,0.175,0.21,0.2625,0.2925,0.31,-0.84,-1.2925,-1.765,-2.145,-2.67,-2.94,-3.105,0.395,0.35,0.44,0.535,0.73,0.8275,0.905,0.44,2.1,4.25,6.71,13.85,22.45,32.37
2013-06-13,1.3375,1.3279,1.339,1.3337,9.655,8.405,8.5825,8.5875,8.74,8.87,9.045,-0.445,-0.795,-1.01,-1.1725,-1.5025,-1.6025,-1.6725,0.125,0.1525,0.185,0.2225,0.2725,0.2975,0.3125,-0.785,-1.385,-1.8,-2.155,-2.735,-2.975,-3.14,0.36,0.39,0.47,0.575,0.735,0.835,0.905,0.44,2.02,4.36,6.56,13.55,22.05,31.34
2013-06-14,1.3347,1.3295,1.3375,1.3375,9.07,8.1925,8.265,8.26,8.52,8.725,8.89,-0.51,-0.7375,-0.985,-1.1775,-1.5,-1.6175,-1.6725,0.125,0.15,0.18,0.22,0.265,0.3025,0.3075,-0.915,-1.31,-1.78,-2.135,-2.74,-3.035,-3.135,0.395,0.405,0.48,0.585,0.745,0.835,0.92,0.38,1.9,4.1,6.28,13.65,22.35,31.65
2013-06-17,1.3367,1.3319,1.3382,1.3344,8.33,8.035,8.0825,8.1,8.3675,8.58,8.7975,-0.44,-0.73,-0.975,-1.165,-1.4775,-1.58,-1.6575,0.13,0.155,0.185,0.225,0.275,0.3025,0.3175,-0.795,-1.295,-1.745,-2.105,-2.7,-2.925,-3.09,0.39,0.395,0.475,0.585,0.745,0.8475,0.925,0.41,1.87,3.91,6.19,13.05,21.11,29.57
