Fecha,"EURBRL Curncy PX_LAST","EURBRL Curncy PX_LOW","EURBRL Curncy PX_HIGH","EURBRL Curncy PX_OPEN","EURBRLV1W Curncy PX_LAST","EURBRLV1M Curncy PX_LAST","EURBRLV2M Curncy PX_LAST","EURBRLV3M Curncy PX_LAST","EURBRLV6M Curncy PX_LAST","EURBRLV9M Curncy PX_LAST","EURBRLV1Y Curncy PX_LAST","EURBRL25R1W Curncy PX_LAST","EURBRL25R1M Curncy PX_LAST","EURBRL25R2M Curncy PX_LAST","EURBRL25R3M Curncy PX_LAST","EURBRL25R6M Curncy PX_LAST","EURBRL25R9M Curncy PX_LAST","EURBRL25R1Y Curncy PX_LAST","EURBRL25B1W Curncy PX_LAST","EURBRL25B1M Curncy PX_LAST","EURBRL25B2M Curncy PX_LAST","EURBRL25B3M Curncy PX_LAST","EURBRL25B6M Curncy PX_LAST","EURBRL25B9M Curncy PX_LAST","EURBRL25B1Y Curncy PX_LAST","EURBRL10R1W Curncy PX_LAST","EURBRL10R1M Curncy PX_LAST","EURBRL10R2M Curncy PX_LAST","EURBRL10R3M Curncy PX_LAST","EURBRL10R6M Curncy PX_LAST","EURBRL10R9M Curncy PX_LAST","EURBRL10R1Y Curncy PX_LAST","EURBRL10B1W Curncy PX_LAST","EURBRL10B1M Curncy PX_LAST","EURBRL10B2M Curncy PX_LAST","EURBRL10B3M Curncy PX_LAST","EURBRL10B6M Curncy PX_LAST","EURBRL10B9M Curncy PX_LAST","EURBRL10B1Y Curncy PX_LAST","EURBRL1W Curncy PX_LAST","EURBRL1M Curncy PX_LAST","EURBRL2M Curncy PX_LAST","EURBRL3M Curncy PX_LAST","EURBRL6M Curncy PX_LAST","EURBRL9M Curncy PX_LAST","EURBRL12M Curncy PX_LAST"
2010-02-12,2.5284,2.5135,2.5399,2.5221,8.38,11.283,11.855,12.48,13.458,14.3725,15.24,1.7425,1.9975,2.725,3.6675,5.565,5.73,5.865,0.66,0.645,0.76,0.84,0.9875,1.1275,1.295,3.05,3.68,5.0475,6.9275,10.74,11.1,11.26,1.965,1.86,2.28,2.5875,3.0275,3.445,3.9025,35.75,142.2,288.4,431.75,943.65,1442.6,2005
2010-02-16,2.5513,2.5182,2.552,2.5306,9.29,11.46,11.85,12.44,13.363,14.2625,15.118,1.7425,1.9975,2.725,3.6675,5.4675,5.655,5.865,0.66,0.645,0.76,0.84,0.9825,1.1225,1.2925,3.05,3.68,5.0475,6.9275,10.555,10.9575,11.26,1.9675,1.86,2.28,2.585,3.0225,3.4375,3.9,36.2,143.95,291.75,436.75,953.5,1456.25,2022.9
2010-02-17,2.4925,2.4857,2.5529,2.5469,10.3,11.345,11.715,12.045,13.28,14.2125,15.102,1.365,1.6575,2.555,3.3975,5.2275,5.655,5.7075,0.655,0.64,0.755,0.8325,0.9725,1.1175,1.2825,2.39,3.0525,4.73,6.4175,10.09,10.9575,10.96,1.965,1.855,2.2775,2.5775,3.0125,3.4375,3.89,35.2,140.9,276.1,424.95,927.05,1424.15,1997.55
2010-02-18,2.4625,2.4625,2.5016,2.4863,10.185,11.31,11.625,12.038,13.208,14.1675,15.073,1.365,1.6425,2.4575,3.25,5.1975,5.605,5.6425,0.66,0.64,0.755,0.83,0.97,1.1175,1.2775,2.3875,3.0275,4.5475,6.1325,10.03,10.8575,10.835,1.965,1.855,2.275,2.575,3.01,3.435,3.885,34.45,136.85,280.4,433.6,932.65,1424.65,1983.85
2010-02-19,2.4499,2.4331,2.4631,2.4484,10.525,11.36,11.885,12.315,13.342,14.2625,15.13,1.365,1.6725,2.47,2.96,4.995,5.17,5.4175,0.66,0.64,0.755,0.8225,0.9175,1.0275,1.175,2.3875,3.0775,4.575,5.5875,9.64,10.0125,10.4,1.965,1.855,2.275,2.5275,2.8375,3.1475,3.5375,34.45,139.6,282.85,430.6,929.05,1434.1,1992.25
2010-02-22,2.4634,2.4393,2.4654,2.4517,11.55,12.017,12.4,12.665,13.458,14.4225,15.313,1.37,1.755,2.495,3.0025,4.9975,5.16,5.395,0.66,0.64,0.7575,0.825,0.92,1.0275,1.1775,2.3975,3.23,4.6225,5.67,9.645,9.9925,10.36,1.965,1.8575,2.2775,2.53,2.84,3.15,3.54,35.15,141,284.4,430.8,942.85,1455.9,2020.75
2010-02-23,2.4664,2.4584,2.475,2.4584,10.74,11.965,12.245,12.595,13.387,14.3875,15.3,1.72,2.0975,2.845,3.2975,4.965,5.1775,5.44,0.66,0.645,0.765,0.8325,0.9175,1.0275,1.18,3.01,3.8625,5.2725,6.2275,9.58,10.0275,10.445,1.97,1.865,2.285,2.5375,2.8375,3.1525,3.54,35.5,143.95,282.3,438.25,950.95,1477.15,2029.05
2010-02-24,2.4694,2.4644,2.4902,2.4746,10.59,11.8,12.04,12.54,13.385,14.4375,15.315,1.76,2.235,2.885,3.2975,4.85,5.1625,5.3025,0.66,0.6475,0.765,0.8325,0.9125,1.0275,1.1725,3.08,4.1125,5.3425,6.2275,9.36,9.9975,10.18,1.97,1.865,2.285,2.535,2.8325,3.1525,3.5325,34.05,163.15,300.7,450.95,980.8,1489.45,2040.3
2010-02-25,2.4726,2.4505,2.4859,2.4624,11.365,11.91,12.18,12.65,13.54,14.5875,15.46,1.96,2.3875,2.95,3.535,4.87,5.19,5.335,0.66,0.65,0.765,0.84,0.915,1.0325,1.1775,3.43,4.395,5.4625,6.675,9.3975,10.0475,10.24,1.97,1.865,2.285,2.5425,2.8375,3.1525,3.5375,36.95,164.9,302.65,459.95,985.65,1496.55,2047.85
2010-02-26,2.4613,2.4502,2.4857,2.4779,10.91,11.67,11.965,12.467,13.358,14.4475,15.352,1.92,2.3875,2.95,3.5725,4.8225,5.19,5.2825,0.66,0.65,0.765,0.8375,0.9125,1.0325,1.1725,3.36,4.395,5.4625,6.7475,9.305,10.0475,10.145,1.97,1.865,2.285,2.5425,2.8325,3.1525,3.5325,33.15,161.5,294.75,465.1,986.55,1500.3,2054.3
2010-03-01,2.4375,2.4247,2.4558,2.453,10.15,11.515,12.04,12.45,13.333,14.3875,15.27,1.92,2.3875,2.95,3.5725,4.8225,5.19,5.2825,NULL,0.65,0.765,0.8375,0.9125,1.0275,NULL,3.36,4.395,5.4625,6.7475,9.305,10.0475,10.145,NULL,1.865,2.285,2.5425,2.8325,3.1525,NULL,31.45,151.3,285,458.6,979.15,1484.85,2035.35
2010-03-02,2.4395,2.4141,2.4397,2.4325,10.22,11.5,11.655,12.135,13.087,14.0925,15.017,1.5725,1.855,2.4475,3.55,4.8125,5.105,5.2725,0.63,0.64,0.705,0.78,0.8825,0.9875,1.1475,2.7575,3.415,4.5325,6.7025,9.29,9.8875,10.12,NULL,1.79,2.055,2.355,2.73,3.0125,3.4575,31,142.5,283.55,448.05,985.35,1487.5,2042.25
2010-03-03,2.4532,2.43,2.4577,2.4467,10.345,11.18,11.385,11.795,12.917,13.9475,14.88,1.8525,1.79,2.595,3.55,4.8125,5.105,5.3975,0.63,0.64,0.71,0.7775,0.8775,0.9825,1.1525,3.245,3.295,4.8075,6.7025,9.29,9.8875,10.3625,1.6825,1.79,2.055,2.355,2.7275,3.0075,3.4625,30.55,135.2,285.45,450.8,984.95,1495.35,2063
2010-03-04,2.4305,2.4271,2.4555,2.4506,10.35,10.895,11.405,11.865,12.922,13.9125,14.815,1.8625,1.9275,2.59,3.645,4.9975,5.155,5.5275,0.63,0.64,0.71,0.78,0.885,0.985,1.16,3.26,3.55,4.7925,6.8775,9.64,9.9775,10.6125,NULL,1.7925,2.055,2.3575,2.735,3.01,3.47,32.9,146.5,297.05,449.2,980.1,1513.9,2074.25
2010-03-05,2.422,2.4125,2.4326,2.4296,9.79,10.84,11.285,11.59,12.762,13.7725,14.693,1.855,1.9675,2.6325,3.7,5.1375,5.3,5.6275,0.63,0.6425,0.71,0.78,0.89,0.9925,1.1625,3.2475,3.625,4.8725,6.9825,9.91,10.26,10.805,1.69,1.795,2.055,2.3575,2.7375,3.0175,3.475,31.6,142.7,284.05,444.95,968.75,1503.85,2050.7
2010-03-08,2.4379,2.418,2.4428,2.4267,10.125,10.855,11.29,11.77,12.868,13.9025,14.835,1.89,2.0225,2.675,3.7,5.1375,5.3,5.6275,0.63,0.645,0.71,0.78,0.89,0.9925,1.165,3.305,3.72,4.9525,6.9825,9.91,10.26,10.805,1.685,1.795,2.0575,2.3575,2.74,3.0175,3.4775,29.35,140.95,276.45,444.95,973.95,1510.1,2055.6
2010-03-09,2.415,2.4144,2.4413,2.43,10.565,10.84,11.29,11.755,12.77,13.8325,14.785,2.065,2.0125,2.735,3.73,5.1375,5.3,5.6275,0.635,0.6425,0.71,0.78,0.89,0.9925,1.165,3.615,3.7075,5.0625,7.04,9.91,10.26,10.805,1.685,1.795,2.0575,2.36,2.7375,3.0175,3.475,30.55,139,281.7,449.15,976.1,1508.25,2050.1
2010-03-10,2.415,2.4115,2.4254,2.4176,10.39,10.755,11.163,11.685,12.65,13.7475,14.74,1.89,1.9625,2.665,3.7075,5.005,5.1375,5.43,0.63,0.6425,0.71,0.78,0.8825,0.9825,1.165,3.3075,3.6125,4.935,7.0025,9.6575,9.945,10.4225,NULL,1.7925,2.0575,2.36,2.7375,3.0175,3.475,30.5,135.1,286.25,454.45,976.3,1511.6,2062.95
2010-03-11,2.4132,2.412,2.4234,2.4148,10.182,10.555,11.115,11.548,12.513,13.6375,14.635,1.755,1.7875,2.665,3.4675,4.845,5.1675,5.4175,NULL,NULL,NULL,NULL,0.8775,0.9825,NULL,3.07,3.29,4.935,6.55,9.3525,10.0075,10.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34.75,151.85,303.5,458.45,993.1,1538.8,2089.6
2010-03-12,2.4255,2.4132,2.4314,2.4283,9.35,10.195,10.855,11.24,12.292,13.4425,14.45,1.62,1.7375,2.595,3.395,4.7575,5.0775,5.3225,NULL,NULL,NULL,NULL,0.87,0.9725,NULL,2.835,3.2,4.805,6.4125,9.185,9.83,10.2225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33.65,150.35,295,459.7,997.7,1549,2109.65
2010-03-15,2.4131,2.4066,2.4248,2.4178,9.905,10.125,10.745,11.045,12.15,13.3125,14.333,1.59,1.7425,2.595,3.37,4.7375,5.065,5.3225,NULL,NULL,NULL,NULL,0.8675,0.9725,NULL,2.7825,3.21,4.8025,6.3625,9.1425,9.81,10.2225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32.4,150.25,289.2,464.6,1008.9,1554.55,2118.05
2010-03-16,2.4329,2.413,2.4368,2.4197,9.55,9.865,10.475,10.94,11.943,12.8575,13.725,1.59,1.745,2.595,3.37,4.7375,5.0675,5.325,NULL,NULL,NULL,NULL,0.865,0.9625,NULL,2.7825,3.21,4.805,6.3625,9.1425,9.81,10.2225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31.2,140.15,288.3,463.1,1009.05,1552.9,2122.85
2010-03-17,2.4274,2.4197,2.4346,2.4344,8.23,9.135,9.78,10.42,11.55,12.3775,13.195,1.5925,1.7575,2.5925,3.3225,4.59,4.9475,5.235,NULL,NULL,NULL,NULL,0.855,0.9525,NULL,2.785,3.2325,4.8025,6.275,8.86,9.5825,10.0525,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29.7,130.45,283.65,455.3,986.1,1524.15,2099.25
2010-03-18,2.4382,2.4171,2.4451,2.4189,9.565,9.75,10.22,10.685,11.72,12.5125,13.307,1.74,1.8125,2.7425,3.395,4.685,4.9975,5.235,NULL,NULL,NULL,NULL,0.86,0.9575,NULL,3.045,3.34,5.0825,6.4125,9.0425,9.675,10.0525,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30.8,135.9,294.6,448.55,983.1,1513.65,2075.85
2010-03-19,2.4359,2.4217,2.439,2.4307,10.155,10.25,10.495,10.775,12.065,12.7625,13.497,1.74,1.8125,2.745,3.395,4.665,4.9375,5.135,NULL,NULL,NULL,NULL,0.8625,0.9575,NULL,3.045,3.34,5.0825,6.4125,9.0025,9.56,9.8625,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30.25,138,291.75,452.8,987.25,1526.35,2089.5
2010-03-22,2.4268,2.426,2.4489,2.4313,10.08,10.155,10.403,10.81,11.998,12.5525,13.203,1.65,1.7975,2.71,3.37,4.6325,4.915,5.125,NULL,NULL,NULL,NULL,0.8625,0.9525,NULL,2.8875,3.31,5.0175,6.36,8.9425,9.52,9.8425,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28.75,135.75,282.9,450.9,983.55,1524.3,2087
2010-03-23,2.3974,2.397,2.4211,2.41,9.54,9.93,10.335,10.735,11.855,12.47,13.158,1.56,1.7675,2.71,3.37,4.6775,4.9625,5.1725,NULL,NULL,NULL,NULL,0.8625,0.9525,NULL,2.73,3.255,5.0175,6.36,9.025,9.6075,9.9325,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28.7,131.15,283.4,450.75,971.15,1506.9,2076.15
2010-03-24,2.3982,2.3791,2.4038,2.3811,11.04,10.905,10.95,11.445,12.167,12.7825,13.467,1.56,1.6875,2.63,3.305,4.6975,4.9825,5.195,NULL,NULL,NULL,NULL,0.865,0.96,NULL,2.73,3.105,4.8675,6.24,9.0675,9.65,9.975,NULL,NULL,NULL,NULL,NULL,NULL,NULL,39.75,123.9,283.15,448.4,966.6,1508.9,2103.55
2010-03-25,2.4143,2.3906,2.4164,2.4063,10.835,10.89,11.097,11.53,12.15,12.9525,13.675,1.56,1.6875,2.63,3.305,4.6975,4.9825,5.195,NULL,NULL,NULL,NULL,0.865,0.9625,NULL,2.73,3.105,4.8675,6.24,9.0675,9.65,9.975,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31.45,140.6,294.1,454.7,994.55,1541.75,2138
2010-03-26,2.4399,2.4182,2.4508,2.4262,11.01,11.345,11.472,11.56,12.158,12.95,13.665,1.595,1.765,2.7575,3.32,4.7025,4.995,5.2175,NULL,NULL,NULL,NULL,0.865,0.9625,NULL,2.7875,3.2475,5.1025,6.2675,9.0725,9.67,10.015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32.95,148.25,297.75,470.65,1029.35,1588.3,2195.35
2010-03-29,2.4194,2.4182,2.4487,2.4487,10.725,11.215,11.295,11.438,12.035,12.8475,13.573,1.68,1.6125,2.64,3.1,4.37,4.5825,4.8725,NULL,NULL,NULL,NULL,0.8525,0.9425,NULL,2.94,2.965,4.8875,5.8525,8.4325,8.875,9.355,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33.35,136.1,286.45,449.85,988.45,1536.7,2115.85
2010-03-30,2.401,2.4007,2.4237,2.42,10.37,11.135,11.4,11.68,12.095,12.8925,13.597,1.6275,1.5425,2.455,3.055,4.2975,4.5075,4.905,NULL,NULL,NULL,NULL,0.85,0.9375,NULL,3.005,2.84,4.5425,5.7675,8.2925,8.73,9.42,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33.1,137.65,291.55,454.9,997.85,1543.65,2140.9
2010-03-31,2.4065,2.3998,2.4234,2.4131,10.315,11.09,11.4,11.695,12.065,12.7725,13.535,1.62,1.4725,2.4225,3.01,4.2325,4.455,4.86,NULL,NULL,NULL,NULL,0.8475,0.9375,NULL,2.835,2.7075,4.4875,5.6875,8.17,8.625,9.335,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34.7,149.95,315.7,481.95,1018.4,1576.7,2158.85
2010-04-01,2.3981,2.3908,2.4033,2.3983,10.365,11.025,11.333,11.637,12.015,12.7675,13.568,1.62,1.4125,2.19,2.925,4.0925,4.2675,4.5125,NULL,NULL,NULL,NULL,0.8425,0.9275,NULL,2.835,2.6025,4.0525,5.5225,7.9,8.265,8.665,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34.7,150.15,306,469.7,1015.05,1566.15,2155
2010-04-05,2.3756,2.3667,2.3812,2.3812,10.175,11.145,11.425,11.665,12.08,12.8425,13.648,1.5575,1.385,2.1675,2.885,4.0525,4.2425,4.5025,NULL,NULL,NULL,NULL,0.8425,0.9275,NULL,2.73,2.5475,4.0125,5.4425,7.82,8.215,8.6475,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34.45,149.65,294.85,466.7,1002.95,1547.85,2123.3
2010-04-06,2.349,2.3461,2.37,2.3674,10.78,11.33,11.512,11.648,12.12,12.8275,13.602,1.56,1.43,2.1275,2.9125,3.9125,4.18,4.4175,NULL,NULL,0.6825,0.745,0.82,0.9075,1.04,2.73,2.63,3.9425,5.4975,7.55,8.095,8.48,NULL,NULL,1.99,2.2775,2.62,2.8825,3.2525,34.25,144.7,289.1,460.15,977.65,1513.1,2073.95
2010-04-07,2.3768,2.3403,2.377,2.3403,11.552,11.815,11.945,12.13,12.613,13.1825,14.007,1.71,1.8325,1.925,2.015,3.9275,4.205,4.3787,NULL,NULL,0.68,0.725,0.8275,0.9175,0.915,3.385,3.4025,3.6175,3.855,7.63,4.3325,8.48,NULL,NULL,1.985,2.2575,2.6275,2.8875,3.1275,34.2,136.35,290.1,460.4,1001.9,1522.95,2104.75
2010-04-08,2.3793,2.3657,2.3844,2.3687,11.265,11.922,12.195,12.31,12.722,13.4925,14.163,1.77,1.56,2.36,2.865,3.9775,4.23,4.34,NULL,NULL,0.69,0.745,0.8275,0.9175,1.045,3.0975,2.87,4.3725,5.41,7.68,8.1925,8.3325,NULL,NULL,1.995,2.28,2.6275,2.8925,3.255,34.15,147.65,309.1,466.7,1004.75,1538.65,2098.35
2010-04-09,2.3814,2.368,2.3916,2.3854,11.035,11.75,12.17,12.318,12.69,13.4575,14.122,1.765,1.4975,2.27,2.795,3.9775,4.23,4.34,NULL,NULL,0.685,0.745,0.8275,0.9175,1.0425,3.0875,2.7575,4.2025,5.275,7.68,8.1925,8.3325,NULL,NULL,1.995,2.28,2.6275,2.8925,3.255,34.4,150,308.05,476.65,1011.9,1573.6,2143.9
2010-04-12,2.3829,2.3829,2.4039,2.3983,11.125,11.842,12.14,12.185,12.578,13.3625,14.038,1.77,1.515,2.25,2.77,3.94,4.2,4.32,NULL,NULL,0.695,0.75,0.835,0.9225,1.04,3.2275,2.9125,4.1625,5.23,7.605,8.1325,8.2925,NULL,NULL,1.995,2.275,2.625,2.8875,3.2475,40.3,150.9,301.85,477.05,1011.3,1571.9,2147.8
2010-04-13,2.3817,2.3806,2.3966,2.3822,9.9,11.78,12.145,12.227,12.887,13.5575,14.165,1.765,1.5,2.25,2.77,3.94,4.2,4.32,NULL,NULL,0.685,0.745,0.8275,0.9175,1.0425,3.09,2.76,4.1625,5.23,7.605,8.1325,8.295,NULL,NULL,1.995,2.2775,2.6275,2.8925,3.255,32.2,149.9,302.35,480.35,1022.65,1603.1,2175.2
2010-04-14,2.3828,2.3709,2.3894,2.3816,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31.1,140.2,301.9,480.65,1032,1622.2,2215.7
2010-04-15,2.374,2.3498,2.3857,2.3713,9.645,11.59,11.845,12,12.727,13.2225,13.717,1.855,1.59,2.235,2.755,3.9525,4.14,4.2825,NULL,NULL,0.6975,0.7525,0.8425,0.9225,1.035,3.2525,2.9225,4.1375,5.2,7.625,8.0225,8.225,NULL,NULL,1.99,2.2725,2.6275,2.8825,3.2375,33,142.1,309.95,472.95,1024.3,1616.6,2207.5
2010-04-16,2.375,2.3613,2.3828,2.3671,9.665,11.653,12.025,12.115,12.568,13.1275,13.785,1.85,1.4525,1.88,1.9525,3.9525,4.135,4.32,NULL,NULL,NULL,NULL,NULL,0.895,0.9125,2.835,2.675,3.5275,3.725,7.625,8.0125,8.295,NULL,NULL,NULL,NULL,NULL,2.8825,3.1325,32.05,139.45,298.75,465.7,1017.15,1609.2,2204.4
2010-04-19,2.3657,2.3617,2.3757,2.3653,10.44,11.94,12.085,12.215,12.818,13.2825,13.76,1.8,1.595,2.335,2.8175,3.92,4.165,4.3575,NULL,NULL,NULL,NULL,NULL,0.9125,1.0375,3.15,2.9375,4.32,5.32,7.565,8.0625,8.3675,NULL,NULL,NULL,NULL,NULL,2.8875,3.25,32.05,149.25,304,480.8,1042.75,1638.25,2228.65
2010-04-20,2.3532,2.3481,2.3701,2.3691,9.725,11.743,11.88,12.085,12.735,13.2175,13.71,1.8,1.57,2.32,2.8175,3.92,4.11,4.2525,NULL,NULL,NULL,NULL,NULL,0.9075,1.0325,3.15,2.89,4.2925,5.32,7.565,7.9625,8.165,NULL,NULL,NULL,NULL,NULL,2.8825,3.2425,31.8,141.7,302.2,478.45,1037.05,1626.1,2217.55
2010-04-22,2.3449,2.341,2.3573,2.3452,10.31,11.68,11.91,12.065,12.655,13.2225,13.762,1.8575,1.595,2.34,2.835,3.9625,4.145,4.2725,NULL,NULL,NULL,NULL,NULL,0.9075,1.035,3.255,2.9375,4.3325,5.35,7.645,8.0225,8.205,NULL,NULL,NULL,NULL,NULL,2.8825,3.245,35.6,149.1,315.2,476.8,1033.4,1636.5,2246.55
2010-04-23,2.3506,2.3415,2.3621,2.3493,10.565,11.238,11.735,11.95,12.568,12.8175,13.163,1.83,1.595,2.34,2.835,3.9225,4.12,4.275,NULL,NULL,NULL,NULL,NULL,0.9025,1.0275,3.2025,2.9375,4.3325,5.35,7.565,7.9825,8.205,NULL,NULL,NULL,NULL,NULL,2.8775,3.245,37.15,158.55,321.35,488.55,1060.1,1673.1,2282.25
2010-04-26,2.3373,2.3219,2.3428,2.3422,9.72,11.485,11.765,11.925,12.653,13.1875,13.708,NULL,1.54,2.285,2.7775,3.85,4.04,4.1775,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.835,4.2275,5.245,7.43,7.8225,8.0225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,37,161.1,318.35,494.9,1071.95,1692.95,2298.75
2010-04-27,2.3338,2.3254,2.3439,2.3276,11.755,12.623,12.46,12.552,13.093,13.595,14.1,2.1,1.76,2.375,2.845,4.0125,4.245,4.4325,NULL,NULL,NULL,NULL,NULL,0.92,1.05,3.675,3.2375,4.4,5.37,7.7425,8.225,8.5075,NULL,NULL,NULL,NULL,NULL,2.895,NULL,35.25,148.45,310.55,481.4,1054.2,1659.3,2253.65
2010-04-28,2.3122,2.3071,2.3385,2.3379,12.225,12.548,12.743,12.767,13.307,13.83,14.345,2.1,1.6575,2.3375,2.8425,4.0525,4.2825,4.4625,NULL,NULL,NULL,NULL,NULL,0.9225,1.055,3.675,3.0525,4.3275,5.3675,7.82,8.295,8.5675,NULL,NULL,NULL,NULL,NULL,2.8975,NULL,35.5,143.4,312.45,487,1046.35,1654.75,2245.05
2010-04-29,2.2857,2.2833,2.3239,2.3188,11.02,12.047,12.307,12.425,12.967,13.5175,14.045,1.98,1.57,2.285,2.7825,4.0225,4.21,4.3475,NULL,NULL,NULL,0.745,0.8375,0.9125,1.0125,3.465,2.8875,4.2325,5.2575,7.76,8.1525,8.3475,NULL,NULL,NULL,2.205,2.4675,2.7025,2.995,34.05,156.4,327.4,489,1051.15,1675.65,2246.25
2010-04-30,2.3129,2.2915,2.3163,2.3015,10.725,11.79,12.175,12.283,12.917,13.5025,14.047,1.98,1.5825,2.305,2.82,4.0525,4.23,4.3575,NULL,NULL,NULL,0.745,0.8375,0.9125,1.0125,3.465,2.915,4.2675,5.3275,7.82,8.1925,8.3675,NULL,NULL,NULL,2.205,2.4675,2.7025,2.995,32.9,149.8,321.65,495.55,1062.9,1691.35,2266.1
2010-05-03,2.2789,2.2784,2.3021,2.3001,10.735,11.85,12.153,12.285,12.945,13.5125,14.052,1.98,1.565,2.33,2.835,4.1325,4.29,4.3875,NULL,NULL,NULL,0.745,0.8425,0.9175,1.015,3.465,2.88,4.3175,5.355,7.975,8.3025,8.4275,NULL,NULL,NULL,2.205,2.4725,2.705,2.9975,31.25,149.2,311.6,491.15,1057.9,1685.5,2270
2010-05-04,2.2919,2.2714,2.2948,2.2739,12.36,12.72,12.93,12.985,13.448,13.9175,14.4,1.98,1.71,2.415,2.9175,4.18,4.38,4.5275,NULL,NULL,NULL,0.75,0.85,0.9275,1.0275,3.465,3.1475,4.4725,5.51,8.065,8.4775,8.6875,NULL,NULL,NULL,2.21,2.4775,2.7125,3.01,30.25,140.05,302.55,487.7,1049.1,1669.6,2275.2
2010-05-05,2.2999,2.2833,2.3057,2.2856,14.155,13.845,13.505,13.587,13.922,14.2425,14.64,2.49,2.115,2.6775,3.1625,4.385,4.59,4.6025,NULL,NULL,0.68,0.705,0.83,0.9025,1.0225,4.3575,3.89,4.96,5.97,8.46,8.8875,8.84,NULL,NULL,1.95,2.18,2.6325,2.8325,3.175,30.7,135.95,304.75,489.5,1040.8,1659,2264.6
2010-05-06,2.3413,2.2856,2.3894,2.2885,20.318,17.18,16.52,15.85,15.573,15.7025,15.985,3.3,2.7975,3.3725,3.87,5.3675,5.5325,5.46,NULL,NULL,0.71,0.7375,0.8925,0.975,1.1,5.775,5.15,6.2425,7.3075,10.3575,10.705,10.48,NULL,NULL,1.98,2.2125,2.6925,2.9075,3.25,36.6,164.85,340.75,514.95,1088.7,1718.2,2307.45
2010-05-07,2.3455,2.3205,2.3646,2.3602,18.195,16.995,15.595,15.045,14.953,15.0575,15.38,1.88,2.3175,2.8275,3.4825,4.6225,5.3725,4.6525,NULL,NULL,0.6925,0.7225,0.8525,0.955,1.0375,3.29,4.2625,5.2375,6.575,8.9175,10.395,8.935,NULL,NULL,1.9625,2.195,2.6525,2.8875,3.19,37.1,166.65,332.1,510.85,1087,1698.2,2273.85
2010-05-10,2.2653,2.2625,2.3832,2.3823,14.5,14.8,14.72,14.637,14.568,14.5475,14.725,2.76,2.91,3.2575,3.7575,4.305,4.275,4.3825,NULL,NULL,0.7,0.7275,0.8325,0.89,1.0125,4.83,5.355,6.035,7.0925,8.305,8.275,8.415,NULL,NULL,1.97,2.2025,2.635,2.82,3.165,33.4,159.65,313.7,498.65,1039.8,1639,2197.95
2010-05-11,2.2678,2.2555,2.2725,2.2611,13.27,14.04,14.092,14.417,14.432,14.435,14.625,3.21,3.16,3.4075,3.9125,4.4075,4.4175,4.5725,NULL,NULL,0.7,0.73,0.8375,0.8975,1.02,5.6175,5.8175,6.31,7.39,8.505,8.555,8.7775,NULL,NULL,1.97,2.205,2.6375,2.8275,3.1725,33.1,150,314,500.1,1047.05,1646.15,2220.4
2010-05-12,2.2379,2.2353,2.2713,2.2713,13.03,13.255,13.395,13.528,13.788,14.1775,14.6,3.3,2.555,3.145,3.61,4.245,4.17,4.3525,NULL,NULL,0.695,0.725,0.8275,0.885,1.0075,5.775,4.705,5.825,6.8175,8.195,8.075,8.355,NULL,NULL,1.965,2.2,2.63,2.8175,3.1575,30.8,137.8,307.35,490.65,1027.8,1624.7,2201.9
2010-05-13,2.2255,2.2227,2.2346,2.2346,13.118,13.065,13.29,13.39,13.597,14.0325,14.48,3.3,2.5575,3.145,3.61,4.245,4.17,4.3525,NULL,NULL,NULL,NULL,NULL,NULL,1.005,5.7725,4.705,5.825,6.8175,8.195,8.0725,8.355,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33.85,151.8,319.45,487.8,1026.5,1645.4,2197.6
2010-05-14,2.2226,2.2142,2.2481,2.2148,16.05,15.025,14.72,14.72,14.672,15.1375,15.62,2.305,2.285,2.6475,3.1575,4.14,4.3525,4.46,NULL,NULL,NULL,NULL,NULL,NULL,1.03,4.035,4.21,4.9,5.96,7.99,8.42,8.5675,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33.5,150.85,310.6,490.2,1025.4,1638.4,2182.35
